*20230331_GV005.csv
ISSUE STORE,ISSUE DATE,VOUCHER NUMBER,VOUCHER AMOUNT,EXPIRY DATE,BATCH NUMBER,REDEEM STORE,ACTION
146,25/04/2024,100000028788,20,,10000001,,
410,25/04/2024,100000028789,20,,10000001,410,
373,25/04/2024,100000028790,20,,10000001,,
375,25/04/2024,100000028791,10,,10000001,,
430,25/04/2024,100000028792,20,,10000001,430,
231,25/04/2024,100000028793,10,,10000001,,
141,25/04/2024,100000028794,50,,10000001,,
431,25/04/2024,100000028795,10,,10000001,431,
381,25/04/2024,100000028796,20,,10000001,381,
185,25/04/2024,100000028797,10,,10000001,185,
273,25/04/2024,100000028798,50,,10000001,,
374,25/04/2024,100000028799,10,,10000001,374,
141,25/04/2024,100000028800,20,,10000001,,
430,25/04/2024,100000028801,20,,10000001,430,
276,25/04/2024,100000028802,20,,10000001,276,
431,25/04/2024,100000028803,20,,10000001,431,
374,25/04/2024,100000028804,10,,10000001,,
353,25/04/2024,100000028805,50,,10000001,,
352,25/04/2024,100000028806,50,,10000001,352,
272,25/04/2024,100000028807,10,,10000001,272,
284,25/04/2024,100000028808,20,,10000001,,
276,25/04/2024,100000028809,10,,10000001,,
182,25/04/2024,100000028810,20,,10000001,182,
275,25/04/2024,100000028811,10,,10000001,275,
131,25/04/2024,100000028812,10,,10000001,,
143,25/04/2024,100000028813,20,,10000001,143,
433,25/04/2024,100000028814,20,,10000001,433,
430,25/04/2024,100000028815,20,,10000001,,
231,25/04/2024,100000028816,10,,10000001,231,
272,25/04/2024,100000028817,20,,10000001,272,
127,25/04/2024,100000028818,10,,10000001,127,
132,25/04/2024,100000028819,50,,10000001,132,
431,25/04/2024,100000028820,20,,10000001,431,
182,25/04/2024,100000028821,50,,10000001,182,
431,25/04/2024,100000028822,50,,10000001,431,
371,25/04/2024,100000028823,20,,10000001,,
127,25/04/2024,100000028824,20,,10000001,127,
131,25/04/2024,100000028825,20,,10000001,131,
433,25/04/2024,100000028826,20,,10000001,,
231,25/04/2024,100000028827,20,,10000001,231,
210,25/04/2024,100000028828,10,,10000001,210,
373,25/04/2024,100000028829,20,,10000001,373,
310,25/04/2024,100000028830,20,,10000001,310,
373,25/04/2024,100000028831,50,,10000001,373,
182,25/04/2024,100000028832,20,,10000001,182,
141,25/04/2024,100000028833,10,,10000001,,
430,25/04/2024,100000028834,50,,10000001,,
133,25/04/2024,100000028835,50,,10000001,133,
136,25/04/2024,100000028836,50,,10000001,136,
141,25/04/2024,100000028837,10,,10000001,,
182,25/04/2024,100000028838,20,,10000001,182,
369,25/04/2024,100000028839,50,,10000001,369,
353,25/04/2024,100000028840,20,,10000001,353,
310,25/04/2024,100000028841,20,,10000001,,
284,25/04/2024,100000028842,20,,10000001,,
430,25/04/2024,100000028843,50,,10000001,430,
131,25/04/2024,100000028844,50,,10000001,131,
137,25/04/2024,100000028845,50,,10000001,,
276,25/04/2024,100000028846,20,,10000001,276,
431,25/04/2024,100000028847,20,,10000001,,
185,25/04/2024,100000028848,20,,10000001,,
375,25/04/2024,100000028849,50,,10000001,375,
371,25/04/2024,100000028850,50,,10000001,371,
272,25/04/2024,100000028851,50,,10000001,,
310,25/04/2024,100000028852,50,,10000001,,
126,25/04/2024,100000028853,20,,10000001,,
353,25/04/2024,100000028854,20,,10000001,,
284,25/04/2024,100000028855,10,,10000001,,
137,25/04/2024,100000028856,10,,10000001,137,
276,25/04/2024,100000028857,20,,10000001,276,
272,25/04/2024,100000028858,10,,10000001,,
275,25/04/2024,100000028859,10,,10000001,,
285,25/04/2024,100000028860,50,,10000001,285,
352,25/04/2024,100000028861,50,,10000001,,
373,25/04/2024,100000028862,50,,10000001,,
381,25/04/2024,100000028863,10,,10000001,381,
433,25/04/2024,100000028864,20,,10000001,,
131,25/04/2024,100000028865,20,,10000001,131,
276,25/04/2024,100000028866,50,,10000001,,
373,25/04/2024,100000028867,20,,10000001,373,
127,25/04/2024,100000028868,10,,10000001,,
433,25/04/2024,100000028869,20,,10000001,433,
375,25/04/2024,100000028870,20,,10000001,375,
433,25/04/2024,100000028871,50,,10000001,433,
375,25/04/2024,100000028872,50,,10000001,375,
276,25/04/2024,100000028873,20,,10000001,,
373,25/04/2024,100000028874,50,,10000001,,
410,25/04/2024,100000028875,10,,10000001,410,
272,25/04/2024,100000028876,10,,10000001,272,
352,25/04/2024,100000028877,10,,10000001,,
373,25/04/2024,100000028878,10,,10000001,373,
285,25/04/2024,100000028879,10,,10000001,285,
284,25/04/2024,100000028880,10,,10000001,,
141,25/04/2024,100000028881,10,,10000001,,
373,25/04/2024,100000028882,10,,10000001,,
137,25/04/2024,100000028883,10,,10000001,137,
310,25/04/2024,100000028884,20,,10000001,,
136,25/04/2024,100000028885,10,,10000001,,
137,25/04/2024,100000028886,20,,10000001,137,
231,25/04/2024,100000028887,50,,10000001,,
273,25/04/2024,100000028888,20,,10000001,,
141,25/04/2024,100000028889,20,,10000001,,
133,25/04/2024,100000028890,20,,10000001,,
276,25/04/2024,100000028891,50,,10000001,,
182,25/04/2024,100000028892,10,,10000001,182,
431,25/04/2024,100000028893,10,,10000001,431,
430,25/04/2024,100000028894,10,,10000001,430,
137,25/04/2024,100000028895,50,,10000001,137,
143,25/04/2024,100000028896,10,,10000001,,
272,25/04/2024,100000028897,20,,10000001,272,
375,25/04/2024,100000028898,10,,10000001,375,
132,25/04/2024,100000028899,20,,10000001,132,
131,25/04/2024,100000028900,20,,10000001,,
146,25/04/2024,100000028901,20,,10000001,,
127,25/04/2024,100000028902,10,,10000001,,
131,25/04/2024,100000028903,20,,10000001,131,
371,25/04/2024,100000028904,20,,10000001,,
133,25/04/2024,100000028905,20,,10000001,,
381,25/04/2024,100000028906,10,,10000001,381,
381,25/04/2024,100000028907,10,,10000001,,
375,25/04/2024,100000028908,50,,10000001,375,
375,25/04/2024,100000028909,20,,10000001,,
132,25/04/2024,100000028910,10,,10000001,132,
127,25/04/2024,100000028911,10,,10000001,,
371,25/04/2024,100000028912,50,,10000001,371,
137,25/04/2024,100000028913,20,,10000001,137,
127,25/04/2024,100000028914,50,,10000001,127,
381,25/04/2024,100000028915,20,,10000001,,
273,25/04/2024,100000028916,20,,10000001,,
371,25/04/2024,100000028917,20,,10000001,,
136,25/04/2024,100000028918,50,,10000001,136,
352,25/04/2024,100000028919,20,,10000001,352,
185,25/04/2024,100000028920,10,,10000001,185,
373,25/04/2024,100000028921,50,,10000001,,
141,25/04/2024,100000028922,20,,10000001,,
430,25/04/2024,100000028923,20,,10000001,430,
433,25/04/2024,100000028924,10,,10000001,,
374,25/04/2024,100000028925,50,,10000001,374,
433,25/04/2024,100000028926,20,,10000001,433,
381,25/04/2024,100000028927,10,,10000001,381,
133,25/04/2024,100000028928,20,,10000001,,
431,25/04/2024,100000028929,20,,10000001,,
381,25/04/2024,100000028930,10,,10000001,,
137,25/04/2024,100000028931,10,,10000001,,
369,25/04/2024,100000028932,20,,10000001,,
210,25/04/2024,100000028933,20,,10000001,210,
373,25/04/2024,100000028934,50,,10000001,,
381,25/04/2024,100000028935,10,,10000001,,
369,25/04/2024,100000028936,20,,10000001,,
371,25/04/2024,100000028937,50,,10000001,371,
433,25/04/2024,100000028938,20,,10000001,433,
127,25/04/2024,100000028939,20,,10000001,127,
210,25/04/2024,100000028940,10,,10000001,,
353,25/04/2024,100000028941,10,,10000001,353,
146,25/04/2024,100000028942,10,,10000001,,
369,25/04/2024,100000028943,50,,10000001,369,
272,25/04/2024,100000028944,10,,10000001,,
182,25/04/2024,100000028945,10,,10000001,182,
141,25/04/2024,100000028946,10,,10000001,141,
410,25/04/2024,100000028947,20,,10000001,410,
132,25/04/2024,100000028948,20,,10000001,132,
371,25/04/2024,100000028949,20,,10000001,,
310,25/04/2024,100000028950,20,,10000001,,
132,25/04/2024,100000028951,50,,10000001,,
146,25/04/2024,100000028952,50,,10000001,146,
352,25/04/2024,100000028953,20,,10000001,352,
310,25/04/2024,100000028954,20,,10000001,,
182,25/04/2024,100000028955,20,,10000001,182,
231,25/04/2024,100000028956,10,,10000001,,
141,25/04/2024,100000028957,20,,10000001,141,
127,25/04/2024,100000028958,50,,10000001,127,
136,25/04/2024,100000028959,50,,10000001,136,
210,25/04/2024,100000028960,50,,10000001,210,
276,25/04/2024,100000028961,50,,10000001,276,
374,25/04/2024,100000028962,10,,10000001,374,
371,25/04/2024,100000028963,50,,10000001,,
430,25/04/2024,100000028964,10,,10000001,430,
375,25/04/2024,100000028965,20,,10000001,375,
285,25/04/2024,100000028966,50,,10000001,285,
136,25/04/2024,100000028967,20,,10000001,,
310,25/04/2024,100000028968,50,,10000001,,
275,25/04/2024,100000028969,20,,10000001,,
126,25/04/2024,100000028970,10,,10000001,126,
433,25/04/2024,100000028971,10,,10000001,,
410,25/04/2024,100000028972,50,,10000001,410,
431,25/04/2024,100000028973,10,,10000001,431,
275,25/04/2024,100000028974,10,,10000001,,
126,25/04/2024,100000028975,20,,10000001,126,
141,25/04/2024,100000028976,20,,10000001,141,
381,25/04/2024,100000028977,10,,10000001,381,
273,25/04/2024,100000028978,50,,10000001,273,
381,25/04/2024,100000028979,20,,10000001,381,
430,25/04/2024,100000028980,50,,10000001,430,
143,25/04/2024,100000028981,50,,10000001,,
381,25/04/2024,100000028982,50,,10000001,381,
185,25/04/2024,100000028983,20,,10000001,185,
430,25/04/2024,100000028984,50,,10000001,430,
374,25/04/2024,100000028985,50,,10000001,,
210,25/04/2024,100000028986,20,,10000001,210,
133,25/04/2024,100000028987,20,,10000001,,
210,25/04/2024,100000028988,20,,10000001,210,
133,25/04/2024,100000028989,20,,10000001,,
310,25/04/2024,100000028990,10,,10000001,310,
275,25/04/2024,100000028991,10,,10000001,275,
369,25/04/2024,100000028992,20,,10000001,,
127,25/04/2024,100000028993,20,,10000001,,
374,25/04/2024,100000028994,10,,10000001,,
373,25/04/2024,100000028995,20,,10000001,,
352,25/04/2024,100000028996,20,,10000001,352,
353,25/04/2024,100000028997,50,,10000001,,
381,25/04/2024,100000028998,10,,10000001,,
352,25/04/2024,100000028999,20,,10000001,,
132,25/04/2024,100000029000,10,,10000001,,
375,25/04/2024,100000029001,20,,10000001,375,
431,25/04/2024,100000029002,10,,10000001,431,
137,25/04/2024,100000029003,20,,10000001,,
126,25/04/2024,100000029004,50,,10000001,126,
127,25/04/2024,100000029005,10,,10000001,127,
285,25/04/2024,100000029006,50,,10000001,285,
273,25/04/2024,100000029007,20,,10000001,,
182,25/04/2024,100000029008,20,,10000001,,
137,25/04/2024,100000029009,20,,10000001,,
276,25/04/2024,100000029010,20,,10000001,276,
136,25/04/2024,100000029011,10,,10000001,,
182,25/04/2024,100000029012,50,,10000001,,
285,25/04/2024,100000029013,10,,10000001,285,
433,25/04/2024,100000029014,10,,10000001,433,
231,25/04/2024,100000029015,10,,10000001,231,
381,25/04/2024,100000029016,10,,10000001,,
276,25/04/2024,100000029017,10,,10000001,,
231,25/04/2024,100000029018,10,,10000001,231,
272,25/04/2024,100000029019,10,,10000001,,
136,25/04/2024,100000029020,20,,10000001,,
375,25/04/2024,100000029021,50,,10000001,375,
231,25/04/2024,100000029022,50,,10000001,231,
285,25/04/2024,100000029023,20,,10000001,285,
272,25/04/2024,100000029024,50,,10000001,272,
136,25/04/2024,100000029025,20,,10000001,136,
431,25/04/2024,100000029026,10,,10000001,431,
137,25/04/2024,100000029027,50,,10000001,137,
141,25/04/2024,100000029028,20,,10000001,,
133,25/04/2024,100000029029,50,,10000001,,
310,25/04/2024,100000029030,50,,10000001,,
381,25/04/2024,100000029031,20,,10000001,,
185,25/04/2024,100000029032,10,,10000001,185,
127,25/04/2024,100000029033,20,,10000001,,
132,25/04/2024,100000029034,20,,10000001,132,
431,25/04/2024,100000029035,10,,10000001,431,
381,25/04/2024,100000029036,20,,10000001,,
410,25/04/2024,100000029037,50,,10000001,410,
146,25/04/2024,100000029038,20,,10000001,,
369,25/04/2024,100000029039,50,,10000001,,
374,25/04/2024,100000029040,50,,10000001,374,
284,25/04/2024,100000029041,20,,10000001,284,
127,25/04/2024,100000029042,20,,10000001,127,
272,25/04/2024,100000029043,10,,10000001,,
374,25/04/2024,100000029044,20,,10000001,374,
275,25/04/2024,100000029045,50,,10000001,,
132,25/04/2024,100000029046,10,,10000001,,
431,25/04/2024,100000029047,20,,10000001,,
275,25/04/2024,100000029048,50,,10000001,,
131,25/04/2024,100000029049,20,,10000001,131,
137,25/04/2024,100000029050,10,,10000001,137,
131,25/04/2024,100000029051,20,,10000001,131,
375,25/04/2024,100000029052,20,,10000001,375,
146,25/04/2024,100000029053,20,,10000001,,
146,25/04/2024,100000029054,10,,10000001,146,
133,25/04/2024,100000029055,20,,10000001,133,
182,25/04/2024,100000029056,20,,10000001,,
126,25/04/2024,100000029057,20,,10000001,,
127,25/04/2024,100000029058,10,,10000001,127,
131,25/04/2024,100000029059,20,,10000001,131,
185,25/04/2024,100000029060,10,,10000001,185,
373,25/04/2024,100000029061,10,,10000001,373,
431,25/04/2024,100000029062,10,,10000001,431,
182,25/04/2024,100000029063,10,,10000001,182,
146,25/04/2024,100000029064,50,,10000001,146,
185,25/04/2024,100000029065,50,,10000001,185,
410,25/04/2024,100000029066,50,,10000001,410,
310,25/04/2024,100000029067,50,,10000001,310,
231,25/04/2024,100000029068,20,,10000001,231,
373,25/04/2024,100000029069,10,,10000001,,
310,25/04/2024,100000029070,50,,10000001,,
352,25/04/2024,100000029071,50,,10000001,352,
182,25/04/2024,100000029072,50,,10000001,182,
185,25/04/2024,100000029073,10,,10000001,185,
131,25/04/2024,100000029074,10,,10000001,,
285,25/04/2024,100000029075,50,,10000001,,
231,25/04/2024,100000029076,20,,10000001,,
131,25/04/2024,100000029077,10,,10000001,131,
273,25/04/2024,100000029078,50,,10000001,,
381,25/04/2024,100000029079,10,,10000001,381,
231,25/04/2024,100000029080,20,,10000001,,
273,25/04/2024,100000029081,20,,10000001,,
272,25/04/2024,100000029082,20,,10000001,272,
371,25/04/2024,100000029083,50,,10000001,,
284,25/04/2024,100000029084,10,,10000001,,
285,25/04/2024,100000029085,50,,10000001,285,
131,25/04/2024,100000029086,50,,10000001,131,
141,25/04/2024,100000029087,10,,10000001,,
231,25/04/2024,100000029088,10,,10000001,231,
231,25/04/2024,100000029089,10,,10000001,231,
381,25/04/2024,100000029090,20,,10000001,381,
284,25/04/2024,100000029091,20,,10000001,284,
373,25/04/2024,100000029092,20,,10000001,373,
143,25/04/2024,100000029093,20,,10000001,143,
373,25/04/2024,100000029094,10,,10000001,,
185,25/04/2024,100000029095,50,,10000001,,
352,25/04/2024,100000029096,50,,10000001,352,
137,25/04/2024,100000029097,50,,10000001,137,
352,25/04/2024,100000029098,50,,10000001,,
137,25/04/2024,100000029099,10,,10000001,,
182,25/04/2024,100000029100,10,,10000001,182,
430,25/04/2024,100000029101,10,,10000001,430,
276,25/04/2024,100000029102,10,,10000001,,
126,25/04/2024,100000029103,10,,10000001,126,
127,25/04/2024,100000029104,20,,10000001,,
132,25/04/2024,100000029105,50,,10000001,132,
275,25/04/2024,100000029106,50,,10000001,275,
430,25/04/2024,100000029107,50,,10000001,,
431,25/04/2024,100000029108,50,,10000001,,
127,25/04/2024,100000029109,50,,10000001,,
231,25/04/2024,100000029110,20,,10000001,231,
126,25/04/2024,100000029111,20,,10000001,,
137,25/04/2024,100000029112,20,,10000001,137,
276,25/04/2024,100000029113,20,,10000001,276,
137,25/04/2024,100000029114,10,,10000001,137,
353,25/04/2024,100000029115,20,,10000001,,
131,25/04/2024,100000029116,10,,10000001,131,
182,25/04/2024,100000029117,10,,10000001,,
276,25/04/2024,100000029118,50,,10000001,276,
371,25/04/2024,100000029119,50,,10000001,,
375,25/04/2024,100000029120,20,,10000001,375,
141,25/04/2024,100000029121,10,,10000001,141,
373,25/04/2024,100000029122,10,,10000001,373,
285,25/04/2024,100000029123,10,,10000001,285,
146,25/04/2024,100000029124,20,,10000001,146,
272,25/04/2024,100000029125,50,,10000001,,
371,25/04/2024,100000029126,20,,10000001,,
136,25/04/2024,100000029127,10,,10000001,,
352,25/04/2024,100000029128,20,,10000001,,
127,25/04/2024,100000029129,10,,10000001,127,
373,25/04/2024,100000029130,20,,10000001,373,
284,25/04/2024,100000029131,50,,10000001,284,
127,25/04/2024,100000029132,50,,10000001,127,
126,25/04/2024,100000029133,20,,10000001,,
272,25/04/2024,100000029134,20,,10000001,,
273,25/04/2024,100000029135,50,,10000001,,
273,25/04/2024,100000029136,50,,10000001,273,
272,25/04/2024,100000029137,50,,10000001,272,
141,25/04/2024,100000029138,20,,10000001,,
275,25/04/2024,100000029139,10,,10000001,275,
143,25/04/2024,100000029140,20,,10000001,,
430,25/04/2024,100000029141,20,,10000001,430,
369,25/04/2024,100000029142,50,,10000001,,
371,25/04/2024,100000029143,50,,10000001,371,
352,25/04/2024,100000029144,50,,10000001,,
136,25/04/2024,100000029145,10,,10000001,136,
126,25/04/2024,100000029146,50,,10000001,,
141,25/04/2024,100000029147,10,,10000001,,
285,25/04/2024,100000029148,20,,10000001,285,
272,25/04/2024,100000029149,50,,10000001,,
276,25/04/2024,100000029150,50,,10000001,276,
273,25/04/2024,100000029151,50,,10000001,,
285,25/04/2024,100000029152,10,,10000001,285,
285,25/04/2024,100000029153,10,,10000001,285,
275,25/04/2024,100000029154,10,,10000001,275,
430,25/04/2024,100000029155,20,,10000001,430,
431,25/04/2024,100000029156,20,,10000001,431,
284,25/04/2024,100000029157,50,,10000001,,
272,25/04/2024,100000029158,50,,10000001,,
374,25/04/2024,100000029159,20,,10000001,,
126,25/04/2024,100000029160,50,,10000001,126,
143,25/04/2024,100000029161,50,,10000001,,
374,25/04/2024,100000029162,50,,10000001,374,
132,25/04/2024,100000029163,50,,10000001,132,
185,25/04/2024,100000029164,50,,10000001,,
210,25/04/2024,100000029165,10,,10000001,210,
369,25/04/2024,100000029166,10,,10000001,,
143,25/04/2024,100000029167,20,,10000001,,
375,25/04/2024,100000029168,50,,10000001,375,
433,25/04/2024,100000029169,20,,10000001,433,
182,25/04/2024,100000029170,20,,10000001,,
352,25/04/2024,100000029171,10,,10000001,,
353,25/04/2024,100000029172,10,,10000001,353,
353,25/04/2024,100000029173,10,,10000001,,
231,25/04/2024,100000029174,10,,10000001,,
126,25/04/2024,100000029175,50,,10000001,,
275,25/04/2024,100000029176,10,,10000001,,
131,25/04/2024,100000029177,10,,10000001,,
146,25/04/2024,100000029178,50,,10000001,,
431,25/04/2024,100000029179,20,,10000001,,
143,25/04/2024,100000029180,50,,10000001,143,
231,25/04/2024,100000029181,10,,10000001,,
127,25/04/2024,100000029182,50,,10000001,,
374,25/04/2024,100000029183,50,,10000001,374,
381,25/04/2024,100000029184,10,,10000001,,
284,25/04/2024,100000029185,20,,10000001,284,
285,25/04/2024,100000029186,50,,10000001,285,
231,25/04/2024,100000029187,50,,10000001,231,
185,25/04/2024,100000029188,20,,10000001,185,
353,25/04/2024,100000029189,20,,10000001,353,
353,25/04/2024,100000029190,50,,10000001,353,
273,25/04/2024,100000029191,50,,10000001,,
273,25/04/2024,100000029192,20,,10000001,273,
276,25/04/2024,100000029193,20,,10000001,,
410,25/04/2024,100000029194,20,,10000001,410,
275,25/04/2024,100000029195,10,,10000001,275,
374,25/04/2024,100000029196,50,,10000001,374,
127,25/04/2024,100000029197,20,,10000001,,
231,25/04/2024,100000029198,10,,10000001,231,
141,25/04/2024,100000029199,50,,10000001,,
381,25/04/2024,100000029200,50,,10000001,381,
132,25/04/2024,100000029201,50,,10000001,132,
381,25/04/2024,100000029202,10,,10000001,381,
127,25/04/2024,100000029203,10,,10000001,,
381,25/04/2024,100000029204,50,,10000001,381,
146,25/04/2024,100000029205,50,,10000001,146,
410,25/04/2024,100000029206,10,,10000001,410,
185,25/04/2024,100000029207,10,,10000001,,
182,25/04/2024,100000029208,50,,10000001,,
310,25/04/2024,100000029209,20,,10000001,310,
131,25/04/2024,100000029210,20,,10000001,131,
231,25/04/2024,100000029211,20,,10000001,,
185,25/04/2024,100000029212,10,,10000001,,
275,25/04/2024,100000029213,20,,10000001,275,
210,25/04/2024,100000029214,10,,10000001,210,
231,25/04/2024,100000029215,20,,10000001,,
133,25/04/2024,100000029216,50,,10000001,,
185,25/04/2024,100000029217,20,,10000001,185,
276,25/04/2024,100000029218,10,,10000001,276,
285,25/04/2024,100000029219,50,,10000001,285,
272,25/04/2024,100000029220,50,,10000001,272,
285,25/04/2024,100000029221,20,,10000001,285,
141,25/04/2024,100000029222,20,,10000001,,
369,25/04/2024,100000029223,10,,10000001,369,
272,25/04/2024,100000029224,20,,10000001,272,
182,25/04/2024,100000029225,10,,10000001,182,
136,25/04/2024,100000029226,50,,10000001,,
381,25/04/2024,100000029227,20,,10000001,,
353,25/04/2024,100000029228,50,,10000001,,
141,25/04/2024,100000029229,50,,10000001,141,
146,25/04/2024,100000029230,20,,10000001,,
132,25/04/2024,100000029231,20,,10000001,132,
182,25/04/2024,100000029232,10,,10000001,,
131,25/04/2024,100000029233,10,,10000001,,
284,25/04/2024,100000029234,20,,10000001,,
136,25/04/2024,100000029235,50,,10000001,,
143,25/04/2024,100000029236,10,,10000001,143,
133,25/04/2024,100000029237,10,,10000001,,
272,25/04/2024,100000029238,50,,10000001,272,
136,25/04/2024,100000029239,20,,10000001,136,
182,25/04/2024,100000029240,10,,10000001,182,
210,25/04/2024,100000029241,50,,10000001,,
127,25/04/2024,100000029242,20,,10000001,127,
369,25/04/2024,100000029243,50,,10000001,,
136,25/04/2024,100000029244,20,,10000001,,
352,25/04/2024,100000029245,20,,10000001,,
210,25/04/2024,100000029246,20,,10000001,,
284,25/04/2024,100000029247,20,,10000001,284,
272,25/04/2024,100000029248,10,,10000001,,
373,25/04/2024,100000029249,10,,10000001,373,
133,25/04/2024,100000029250,20,,10000001,,
141,25/04/2024,100000029251,10,,10000001,,
126,25/04/2024,100000029252,10,,10000001,126,
430,25/04/2024,100000029253,10,,10000001,,
373,25/04/2024,100000029254,20,,10000001,373,
431,25/04/2024,100000029255,20,,10000001,431,
210,25/04/2024,100000029256,50,,10000001,210,
374,25/04/2024,100000029257,50,,10000001,374,
273,25/04/2024,100000029258,50,,10000001,,
273,25/04/2024,100000029259,50,,10000001,273,
371,25/04/2024,100000029260,50,,10000001,371,
273,25/04/2024,100000029261,20,,10000001,,
231,25/04/2024,100000029262,10,,10000001,,
352,25/04/2024,100000029263,20,,10000001,352,
410,25/04/2024,100000029264,20,,10000001,,
272,25/04/2024,100000029265,50,,10000001,272,
136,25/04/2024,100000029266,10,,10000001,136,
374,25/04/2024,100000029267,50,,10000001,,
131,25/04/2024,100000029268,50,,10000001,,
276,25/04/2024,100000029269,10,,10000001,,
353,25/04/2024,100000029270,10,,10000001,,
375,25/04/2024,100000029271,10,,10000001,,
352,25/04/2024,100000029272,10,,10000001,,
141,25/04/2024,100000029273,50,,10000001,141,
373,25/04/2024,100000029274,20,,10000001,,
371,25/04/2024,100000029275,50,,10000001,,
127,25/04/2024,100000029276,50,,10000001,127,
127,25/04/2024,100000029277,50,,10000001,127,
431,25/04/2024,100000029278,50,,10000001,,
431,25/04/2024,100000029279,20,,10000001,431,
375,25/04/2024,100000029280,20,,10000001,375,
369,25/04/2024,100000029281,20,,10000001,,
410,25/04/2024,100000029282,10,,10000001,,
182,25/04/2024,100000029283,10,,10000001,182,
133,25/04/2024,100000029284,10,,10000001,,
185,25/04/2024,100000029285,50,,10000001,185,
275,25/04/2024,100000029286,10,,10000001,,
273,25/04/2024,100000029287,10,,10000001,,
381,25/04/2024,100000029288,10,,10000001,381,
272,25/04/2024,100000029289,10,,10000001,,
284,25/04/2024,100000029290,50,,10000001,,
185,25/04/2024,100000029291,10,,10000001,185,
141,25/04/2024,100000029292,20,,10000001,141,
430,25/04/2024,100000029293,50,,10000001,430,
375,25/04/2024,100000029294,20,,10000001,,
231,25/04/2024,100000029295,50,,10000001,,
131,25/04/2024,100000029296,10,,10000001,131,
352,25/04/2024,100000029297,10,,10000001,,
136,25/04/2024,100000029298,50,,10000001,,
276,25/04/2024,100000029299,50,,10000001,276,
143,25/04/2024,100000029300,10,,10000001,143,
127,25/04/2024,100000029301,50,,10000001,,
276,25/04/2024,100000029302,20,,10000001,,
131,25/04/2024,100000029303,50,,10000001,131,
132,25/04/2024,100000029304,50,,10000001,,
132,25/04/2024,100000029305,10,,10000001,,
310,25/04/2024,100000029306,10,,10000001,310,
276,25/04/2024,100000029307,10,,10000001,,
131,25/04/2024,100000029308,10,,10000001,,
133,25/04/2024,100000029309,20,,10000001,133,
430,25/04/2024,100000029310,50,,10000001,,
430,25/04/2024,100000029311,10,,10000001,,
272,25/04/2024,100000029312,50,,10000001,272,
143,25/04/2024,100000029313,50,,10000001,143,
276,25/04/2024,100000029314,50,,10000001,276,
132,25/04/2024,100000029315,10,,10000001,132,
210,25/04/2024,100000029316,50,,10000001,,
143,25/04/2024,100000029317,50,,10000001,,
210,25/04/2024,100000029318,50,,10000001,,
272,25/04/2024,100000029319,50,,10000001,,
273,25/04/2024,100000029320,50,,10000001,273,
431,25/04/2024,100000029321,10,,10000001,431,
431,25/04/2024,100000029322,20,,10000001,431,
182,25/04/2024,100000029323,10,,10000001,182,
273,25/04/2024,100000029324,10,,10000001,,
137,25/04/2024,100000029325,20,,10000001,,
369,25/04/2024,100000029326,20,,10000001,369,
273,25/04/2024,100000029327,50,,10000001,273,
430,25/04/2024,100000029328,10,,10000001,430,
284,25/04/2024,100000029329,20,,10000001,284,
182,25/04/2024,100000029330,10,,10000001,,
126,25/04/2024,100000029331,20,,10000001,,
310,25/04/2024,100000029332,20,,10000001,310,
131,25/04/2024,100000029333,20,,10000001,131,
126,25/04/2024,100000029334,10,,10000001,126,
285,25/04/2024,100000029335,50,,10000001,,
371,25/04/2024,100000029336,20,,10000001,,
433,25/04/2024,100000029337,50,,10000001,,
132,25/04/2024,100000029338,20,,10000001,132,
371,25/04/2024,100000029339,20,,10000001,,
284,25/04/2024,100000029340,20,,10000001,,
310,25/04/2024,100000029341,10,,10000001,310,
133,25/04/2024,100000029342,20,,10000001,133,
430,25/04/2024,100000029343,20,,10000001,,
285,25/04/2024,100000029344,50,,10000001,285,
433,25/04/2024,100000029345,10,,10000001,,
143,25/04/2024,100000029346,10,,10000001,143,
126,25/04/2024,100000029347,50,,10000001,,
272,25/04/2024,100000029348,20,,10000001,272,
146,25/04/2024,100000029349,50,,10000001,146,
352,25/04/2024,100000029350,50,,10000001,352,
133,25/04/2024,100000029351,20,,10000001,,
374,25/04/2024,100000029352,10,,10000001,374,
381,25/04/2024,100000029353,50,,10000001,381,
285,25/04/2024,100000029354,10,,10000001,,
373,25/04/2024,100000029355,50,,10000001,373,
381,25/04/2024,100000029356,50,,10000001,,
433,25/04/2024,100000029357,50,,10000001,433,
430,25/04/2024,100000029358,50,,10000001,430,
127,25/04/2024,100000029359,10,,10000001,127,
285,25/04/2024,100000029360,20,,10000001,,
284,25/04/2024,100000029361,50,,10000001,284,
371,25/04/2024,100000029362,50,,10000001,,
369,25/04/2024,100000029363,20,,10000001,,
374,25/04/2024,100000029364,10,,10000001,374,
371,25/04/2024,100000029365,50,,10000001,,
410,25/04/2024,100000029366,20,,10000001,410,
284,25/04/2024,100000029367,50,,10000001,284,
143,25/04/2024,100000029368,20,,10000001,143,
131,25/04/2024,100000029369,50,,10000001,131,
231,25/04/2024,100000029370,50,,10000001,231,
373,25/04/2024,100000029371,50,,10000001,,
127,25/04/2024,100000029372,10,,10000001,,
185,25/04/2024,100000029373,10,,10000001,,
141,25/04/2024,100000029374,50,,10000001,141,
431,25/04/2024,100000029375,50,,10000001,431,
284,25/04/2024,100000029376,10,,10000001,,
272,25/04/2024,100000029377,50,,10000001,272,
