*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
272,24/05/2024,110000028828,10,,,10000001,
182,24/05/2024,110000028829,20,182,,10000001,
375,24/05/2024,110000028830,10,375,,10000001,
126,24/05/2024,110000028831,10,,,10000001,
275,24/05/2024,110000028832,20,,,10000001,
133,24/05/2024,110000028833,10,133,,10000001,
133,24/05/2024,110000028834,20,133,,10000001,
126,24/05/2024,110000028835,50,,,10000001,
410,24/05/2024,110000028836,20,,,10000001,
133,24/05/2024,110000028837,50,,,10000001,
430,24/05/2024,110000028838,10,430,,10000001,
285,24/05/2024,110000028839,20,,,10000001,
182,24/05/2024,110000028840,50,182,,10000001,
133,24/05/2024,110000028841,20,133,,10000001,
371,24/05/2024,110000028842,10,371,,10000001,
374,24/05/2024,110000028843,50,374,,10000001,
373,24/05/2024,110000028844,20,373,,10000001,
146,24/05/2024,110000028845,20,,,10000001,
375,24/05/2024,110000028846,50,375,,10000001,
375,24/05/2024,110000028847,20,375,,10000001,
352,24/05/2024,110000028848,50,352,,10000001,
353,24/05/2024,110000028849,50,,,10000001,
132,24/05/2024,110000028850,20,132,,10000001,
275,24/05/2024,110000028851,20,,,10000001,
127,24/05/2024,110000028852,10,127,,10000001,
273,24/05/2024,110000028853,10,,,10000001,
433,24/05/2024,110000028854,50,433,,10000001,
410,24/05/2024,110000028855,20,410,,10000001,
374,24/05/2024,110000028856,20,374,,10000001,
143,24/05/2024,110000028857,50,143,,10000001,
132,24/05/2024,110000028858,20,132,,10000001,
143,24/05/2024,110000028859,50,,,10000001,
431,24/05/2024,110000028860,20,,,10000001,
373,24/05/2024,110000028861,10,373,,10000001,
132,24/05/2024,110000028862,50,132,,10000001,
182,24/05/2024,110000028863,20,182,,10000001,
231,24/05/2024,110000028864,10,,,10000001,
352,24/05/2024,110000028865,20,352,,10000001,
146,24/05/2024,110000028866,50,,,10000001,
136,24/05/2024,110000028867,10,136,,10000001,
127,24/05/2024,110000028868,20,,,10000001,
126,24/05/2024,110000028869,50,126,,10000001,
133,24/05/2024,110000028870,10,133,,10000001,
231,24/05/2024,110000028871,50,,,10000001,
231,24/05/2024,110000028872,50,,,10000001,
276,24/05/2024,110000028873,10,,,10000001,
371,24/05/2024,110000028874,50,371,,10000001,
285,24/05/2024,110000028875,10,285,,10000001,
381,24/05/2024,110000028876,20,381,,10000001,
375,24/05/2024,110000028877,50,375,,10000001,
273,24/05/2024,110000028878,20,,,10000001,
284,24/05/2024,110000028879,10,284,,10000001,
272,24/05/2024,110000028880,50,272,,10000001,
431,24/05/2024,110000028881,20,431,,10000001,
276,24/05/2024,110000028882,10,,,10000001,
374,24/05/2024,110000028883,10,374,,10000001,
185,24/05/2024,110000028884,10,,,10000001,
137,24/05/2024,110000028885,20,,,10000001,
373,24/05/2024,110000028886,50,373,,10000001,
182,24/05/2024,110000028887,50,182,,10000001,
210,24/05/2024,110000028888,20,,,10000001,
137,24/05/2024,110000028889,10,137,,10000001,
141,24/05/2024,110000028890,10,141,,10000001,
381,24/05/2024,110000028891,10,381,,10000001,
284,24/05/2024,110000028892,50,,,10000001,
132,24/05/2024,110000028893,50,132,,10000001,
352,24/05/2024,110000028894,10,,,10000001,
133,24/05/2024,110000028895,20,,,10000001,
285,24/05/2024,110000028896,50,285,,10000001,
210,24/05/2024,110000028897,10,210,,10000001,
231,24/05/2024,110000028898,20,,,10000001,
210,24/05/2024,110000028899,20,,,10000001,
273,24/05/2024,110000028900,20,273,,10000001,
136,24/05/2024,110000028901,20,136,,10000001,
352,24/05/2024,110000028902,20,,,10000001,
284,24/05/2024,110000028903,20,,,10000001,
373,24/05/2024,110000028904,50,373,,10000001,
433,24/05/2024,110000028905,10,,,10000001,
430,24/05/2024,110000028906,10,430,,10000001,
374,24/05/2024,110000028907,50,374,,10000001,
231,24/05/2024,110000028908,20,,,10000001,
433,24/05/2024,110000028909,10,,,10000001,
430,24/05/2024,110000028910,10,430,,10000001,
131,24/05/2024,110000028911,10,131,,10000001,
231,24/05/2024,110000028912,10,231,,10000001,
353,24/05/2024,110000028913,10,,,10000001,
133,24/05/2024,110000028914,20,,,10000001,
275,24/05/2024,110000028915,10,,,10000001,
185,24/05/2024,110000028916,10,185,,10000001,
210,24/05/2024,110000028917,10,,,10000001,
126,24/05/2024,110000028918,50,126,,10000001,
137,24/05/2024,110000028919,20,,,10000001,
275,24/05/2024,110000028920,10,275,,10000001,
210,24/05/2024,110000028921,20,,,10000001,
430,24/05/2024,110000028922,20,430,,10000001,
143,24/05/2024,110000028923,10,,,10000001,
374,24/05/2024,110000028924,50,374,,10000001,
141,24/05/2024,110000028925,50,141,,10000001,
410,24/05/2024,110000028926,20,,,10000001,
126,24/05/2024,110000028927,10,126,,10000001,
273,24/05/2024,110000028928,10,273,,10000001,
353,24/05/2024,110000028929,10,,,10000001,
276,24/05/2024,110000028930,10,276,,10000001,
137,24/05/2024,110000028931,20,,,10000001,
136,24/05/2024,110000028932,10,,,10000001,
410,24/05/2024,110000028933,50,410,,10000001,
146,24/05/2024,110000028934,50,,,10000001,
430,24/05/2024,110000028935,10,,,10000001,
410,24/05/2024,110000028936,50,410,,10000001,
131,24/05/2024,110000028937,20,,,10000001,
352,24/05/2024,110000028938,20,352,,10000001,
126,24/05/2024,110000028939,20,126,,10000001,
185,24/05/2024,110000028940,50,185,,10000001,
143,24/05/2024,110000028941,10,143,,10000001,
231,24/05/2024,110000028942,10,231,,10000001,
146,24/05/2024,110000028943,50,146,,10000001,
410,24/05/2024,110000028944,20,,,10000001,
410,24/05/2024,110000028945,20,410,,10000001,
273,24/05/2024,110000028946,10,273,,10000001,
410,24/05/2024,110000028947,20,,,10000001,
272,24/05/2024,110000028948,20,,,10000001,
375,24/05/2024,110000028949,10,,,10000001,
381,24/05/2024,110000028950,20,,,10000001,
276,24/05/2024,110000028951,10,276,,10000001,
141,24/05/2024,110000028952,50,,,10000001,
430,24/05/2024,110000028953,20,430,,10000001,
272,24/05/2024,110000028954,10,,,10000001,
371,24/05/2024,110000028955,50,371,,10000001,
353,24/05/2024,110000028956,20,353,,10000001,
275,24/05/2024,110000028957,10,275,,10000001,
276,24/05/2024,110000028958,20,276,,10000001,
374,24/05/2024,110000028959,10,374,,10000001,
352,24/05/2024,110000028960,50,352,,10000001,
276,24/05/2024,110000028961,10,276,,10000001,
275,24/05/2024,110000028962,10,275,,10000001,
373,24/05/2024,110000028963,20,373,,10000001,
410,24/05/2024,110000028964,10,410,,10000001,
275,24/05/2024,110000028965,50,,,10000001,
273,24/05/2024,110000028966,50,,,10000001,
127,24/05/2024,110000028967,10,127,,10000001,
276,24/05/2024,110000028968,10,276,,10000001,
275,24/05/2024,110000028969,50,,,10000001,
272,24/05/2024,110000028970,20,272,,10000001,
433,24/05/2024,110000028971,20,,,10000001,
369,24/05/2024,110000028972,10,369,,10000001,
275,24/05/2024,110000028973,50,275,,10000001,
430,24/05/2024,110000028974,20,430,,10000001,
127,24/05/2024,110000028975,20,127,,10000001,
284,24/05/2024,110000028976,10,284,,10000001,
276,24/05/2024,110000028977,10,,,10000001,
352,24/05/2024,110000028978,50,352,,10000001,
182,24/05/2024,110000028979,10,,,10000001,
143,24/05/2024,110000028980,50,,,10000001,
272,24/05/2024,110000028981,10,,,10000001,
141,24/05/2024,110000028982,10,141,,10000001,
133,24/05/2024,110000028983,10,133,,10000001,
375,24/05/2024,110000028984,10,,,10000001,
131,24/05/2024,110000028985,50,,,10000001,
143,24/05/2024,110000028986,10,143,,10000001,
373,24/05/2024,110000028987,50,,,10000001,
182,24/05/2024,110000028988,10,,,10000001,
375,24/05/2024,110000028989,20,375,,10000001,
133,24/05/2024,110000028990,20,,,10000001,
369,24/05/2024,110000028991,20,369,,10000001,
352,24/05/2024,110000028992,20,,,10000001,
275,24/05/2024,110000028993,50,275,,10000001,
284,24/05/2024,110000028994,10,284,,10000001,
143,24/05/2024,110000028995,10,143,,10000001,
143,24/05/2024,110000028996,50,143,,10000001,
273,24/05/2024,110000028997,50,,,10000001,
273,24/05/2024,110000028998,20,,,10000001,
185,24/05/2024,110000028999,20,185,,10000001,
285,24/05/2024,110000029000,20,,,10000001,
375,24/05/2024,110000029001,50,375,,10000001,
126,24/05/2024,110000029002,10,126,,10000001,
371,24/05/2024,110000029003,50,371,,10000001,
185,24/05/2024,110000029004,50,,,10000001,
146,24/05/2024,110000029005,50,,,10000001,
433,24/05/2024,110000029006,10,433,,10000001,
373,24/05/2024,110000029007,10,373,,10000001,
127,24/05/2024,110000029008,20,,,10000001,
182,24/05/2024,110000029009,20,,,10000001,
373,24/05/2024,110000029010,20,373,,10000001,
433,24/05/2024,110000029011,10,,,10000001,
137,24/05/2024,110000029012,50,,,10000001,
375,24/05/2024,110000029013,10,375,,10000001,
210,24/05/2024,110000029014,20,,,10000001,
231,24/05/2024,110000029015,10,,,10000001,
146,24/05/2024,110000029016,10,,,10000001,
276,24/05/2024,110000029017,50,,,10000001,
273,24/05/2024,110000029018,10,273,,10000001,
373,24/05/2024,110000029019,10,373,,10000001,
373,24/05/2024,110000029020,20,,,10000001,
126,24/05/2024,110000029021,10,,,10000001,
375,24/05/2024,110000029022,50,,,10000001,
375,24/05/2024,110000029023,10,,,10000001,
136,24/05/2024,110000029024,10,,,10000001,
410,24/05/2024,110000029025,20,410,,10000001,
146,24/05/2024,110000029026,10,,,10000001,
272,24/05/2024,110000029027,20,,,10000001,
352,24/05/2024,110000029028,50,,,10000001,
369,24/05/2024,110000029029,10,,,10000001,
352,24/05/2024,110000029030,50,,,10000001,
381,24/05/2024,110000029031,50,381,,10000001,
353,24/05/2024,110000029032,20,,,10000001,
276,24/05/2024,110000029033,50,276,,10000001,
131,24/05/2024,110000029034,10,,,10000001,
410,24/05/2024,110000029035,20,410,,10000001,
231,24/05/2024,110000029036,10,231,,10000001,
136,24/05/2024,110000029037,50,,,10000001,
137,24/05/2024,110000029038,50,,,10000001,
371,24/05/2024,110000029039,10,,,10000001,
353,24/05/2024,110000029040,10,353,,10000001,
374,24/05/2024,110000029041,50,374,,10000001,
276,24/05/2024,110000029042,50,,,10000001,
146,24/05/2024,110000029043,50,146,,10000001,
126,24/05/2024,110000029044,20,126,,10000001,
352,24/05/2024,110000029045,10,,,10000001,
374,24/05/2024,110000029046,50,,,10000001,
276,24/05/2024,110000029047,10,,,10000001,
371,24/05/2024,110000029048,20,,,10000001,
310,24/05/2024,110000029049,50,310,,10000001,
431,24/05/2024,110000029050,10,,,10000001,
410,24/05/2024,110000029051,20,410,,10000001,
137,24/05/2024,110000029052,50,137,,10000001,
126,24/05/2024,110000029053,20,126,,10000001,
127,24/05/2024,110000029054,50,127,,10000001,
430,24/05/2024,110000029055,50,,,10000001,
352,24/05/2024,110000029056,20,352,,10000001,
127,24/05/2024,110000029057,50,,,10000001,
373,24/05/2024,110000029058,10,373,,10000001,
133,24/05/2024,110000029059,50,133,,10000001,
431,24/05/2024,110000029060,10,,,10000001,
284,24/05/2024,110000029061,50,284,,10000001,
275,24/05/2024,110000029062,10,275,,10000001,
275,24/05/2024,110000029063,50,275,,10000001,
371,24/05/2024,110000029064,20,371,,10000001,
143,24/05/2024,110000029065,50,143,,10000001,
371,24/05/2024,110000029066,50,,,10000001,
126,24/05/2024,110000029067,10,,,10000001,
375,24/05/2024,110000029068,50,375,,10000001,
374,24/05/2024,110000029069,50,,,10000001,
131,24/05/2024,110000029070,50,131,,10000001,
132,24/05/2024,110000029071,10,132,,10000001,
381,24/05/2024,110000029072,50,,,10000001,
182,24/05/2024,110000029073,20,182,,10000001,
410,24/05/2024,110000029074,20,410,,10000001,
136,24/05/2024,110000029075,20,136,,10000001,
371,24/05/2024,110000029076,10,371,,10000001,
371,24/05/2024,110000029077,20,,,10000001,
133,24/05/2024,110000029078,10,133,,10000001,
284,24/05/2024,110000029079,50,284,,10000001,
275,24/05/2024,110000029080,20,,,10000001,
273,24/05/2024,110000029081,10,273,,10000001,
126,24/05/2024,110000029082,10,126,,10000001,
381,24/05/2024,110000029083,10,381,,10000001,
310,24/05/2024,110000029084,20,310,,10000001,
285,24/05/2024,110000029085,20,,,10000001,
410,24/05/2024,110000029086,10,,,10000001,
141,24/05/2024,110000029087,10,,,10000001,
146,24/05/2024,110000029088,50,146,,10000001,
410,24/05/2024,110000029089,50,410,,10000001,
131,24/05/2024,110000029090,50,,,10000001,
433,24/05/2024,110000029091,20,,,10000001,
431,24/05/2024,110000029092,50,,,10000001,
275,24/05/2024,110000029093,20,275,,10000001,
141,24/05/2024,110000029094,10,141,,10000001,
369,24/05/2024,110000029095,20,,,10000001,
210,24/05/2024,110000029096,20,,,10000001,
275,24/05/2024,110000029097,10,275,,10000001,
126,24/05/2024,110000029098,50,,,10000001,
373,24/05/2024,110000029099,20,373,,10000001,
310,24/05/2024,110000029100,20,310,,10000001,
369,24/05/2024,110000029101,50,,,10000001,
431,24/05/2024,110000029102,20,431,,10000001,
132,24/05/2024,110000029103,50,132,,10000001,
352,24/05/2024,110000029104,20,352,,10000001,
136,24/05/2024,110000029105,20,,,10000001,
285,24/05/2024,110000029106,10,285,,10000001,
374,24/05/2024,110000029107,10,,,10000001,
146,24/05/2024,110000029108,20,,,10000001,
131,24/05/2024,110000029109,20,131,,10000001,
430,24/05/2024,110000029110,10,430,,10000001,
185,24/05/2024,110000029111,20,,,10000001,
353,24/05/2024,110000029112,50,353,,10000001,
185,24/05/2024,110000029113,10,185,,10000001,
373,24/05/2024,110000029114,10,,,10000001,
210,24/05/2024,110000029115,10,,,10000001,
352,24/05/2024,110000029116,10,,,10000001,
285,24/05/2024,110000029117,10,285,,10000001,
410,24/05/2024,110000029118,50,410,,10000001,
126,24/05/2024,110000029119,50,,,10000001,
381,24/05/2024,110000029120,20,,,10000001,
210,24/05/2024,110000029121,50,,,10000001,
431,24/05/2024,110000029122,50,431,,10000001,
210,24/05/2024,110000029123,10,210,,10000001,
430,24/05/2024,110000029124,10,430,,10000001,
284,24/05/2024,110000029125,50,,,10000001,
371,24/05/2024,110000029126,20,,,10000001,
374,24/05/2024,110000029127,50,374,,10000001,
369,24/05/2024,110000029128,50,,,10000001,
126,24/05/2024,110000029129,10,,,10000001,
231,24/05/2024,110000029130,10,231,,10000001,
352,24/05/2024,110000029131,50,352,,10000001,
310,24/05/2024,110000029132,50,,,10000001,
310,24/05/2024,110000029133,20,310,,10000001,
146,24/05/2024,110000029134,50,146,,10000001,
133,24/05/2024,110000029135,10,133,,10000001,
430,24/05/2024,110000029136,50,430,,10000001,
374,24/05/2024,110000029137,50,,,10000001,
431,24/05/2024,110000029138,20,431,,10000001,
433,24/05/2024,110000029139,10,,,10000001,
146,24/05/2024,110000029140,10,,,10000001,
126,24/05/2024,110000029141,10,,,10000001,
137,24/05/2024,110000029142,10,137,,10000001,
371,24/05/2024,110000029143,50,371,,10000001,
273,24/05/2024,110000029144,20,,,10000001,
352,24/05/2024,110000029145,10,,,10000001,
131,24/05/2024,110000029146,10,131,,10000001,
146,24/05/2024,110000029147,10,,,10000001,
369,24/05/2024,110000029148,10,,,10000001,
285,24/05/2024,110000029149,10,285,,10000001,
284,24/05/2024,110000029150,20,,,10000001,
136,24/05/2024,110000029151,50,136,,10000001,
373,24/05/2024,110000029152,50,373,,10000001,
275,24/05/2024,110000029153,50,275,,10000001,
284,24/05/2024,110000029154,50,,,10000001,
310,24/05/2024,110000029155,10,,,10000001,
430,24/05/2024,110000029156,20,,,10000001,
275,24/05/2024,110000029157,50,,,10000001,
369,24/05/2024,110000029158,10,,,10000001,
373,24/05/2024,110000029159,20,373,,10000001,
373,24/05/2024,110000029160,20,373,,10000001,
375,24/05/2024,110000029161,10,375,,10000001,
276,24/05/2024,110000029162,50,276,,10000001,
310,24/05/2024,110000029163,20,,,10000001,
146,24/05/2024,110000029164,50,,,10000001,
410,24/05/2024,110000029165,20,410,,10000001,
430,24/05/2024,110000029166,10,,,10000001,
353,24/05/2024,110000029167,10,353,,10000001,
410,24/05/2024,110000029168,10,,,10000001,
433,24/05/2024,110000029169,10,,,10000001,
430,24/05/2024,110000029170,10,430,,10000001,
137,24/05/2024,110000029171,20,,,10000001,
275,24/05/2024,110000029172,20,275,,10000001,
137,24/05/2024,110000029173,50,,,10000001,
433,24/05/2024,110000029174,50,433,,10000001,
133,24/05/2024,110000029175,10,133,,10000001,
276,24/05/2024,110000029176,20,276,,10000001,
127,24/05/2024,110000029177,10,,,10000001,
137,24/05/2024,110000029178,20,137,,10000001,
272,24/05/2024,110000029179,50,,,10000001,
273,24/05/2024,110000029180,20,273,,10000001,
431,24/05/2024,110000029181,20,,,10000001,
284,24/05/2024,110000029182,20,,,10000001,
273,24/05/2024,110000029183,20,273,,10000001,
369,24/05/2024,110000029184,10,,,10000001,
126,24/05/2024,110000029185,10,,,10000001,
410,24/05/2024,110000029186,20,,,10000001,
431,24/05/2024,110000029187,50,,,10000001,
132,24/05/2024,110000029188,10,,,10000001,
374,24/05/2024,110000029189,10,374,,10000001,
136,24/05/2024,110000029190,20,,,10000001,
371,24/05/2024,110000029191,50,371,,10000001,
276,24/05/2024,110000029192,20,,,10000001,
374,24/05/2024,110000029193,50,,,10000001,
431,24/05/2024,110000029194,10,431,,10000001,
231,24/05/2024,110000029195,20,,,10000001,
374,24/05/2024,110000029196,50,374,,10000001,
136,24/05/2024,110000029197,10,136,,10000001,
433,24/05/2024,110000029198,50,,,10000001,
127,24/05/2024,110000029199,10,,,10000001,
182,24/05/2024,110000029200,20,,,10000001,
131,24/05/2024,110000029201,20,131,,10000001,
410,24/05/2024,110000029202,50,,,10000001,
276,24/05/2024,110000029203,50,,,10000001,
126,24/05/2024,110000029204,50,,,10000001,
410,24/05/2024,110000029205,50,410,,10000001,
143,24/05/2024,110000029206,50,,,10000001,
231,24/05/2024,110000029207,10,231,,10000001,
375,24/05/2024,110000029208,10,375,,10000001,
431,24/05/2024,110000029209,50,431,,10000001,
132,24/05/2024,110000029210,20,,,10000001,
133,24/05/2024,110000029211,20,133,,10000001,
272,24/05/2024,110000029212,20,272,,10000001,
369,24/05/2024,110000029213,50,,,10000001,
430,24/05/2024,110000029214,10,,,10000001,
430,24/05/2024,110000029215,10,,,10000001,
137,24/05/2024,110000029216,10,137,,10000001,
430,24/05/2024,110000029217,50,430,,10000001,
310,24/05/2024,110000029218,10,,,10000001,
136,24/05/2024,110000029219,50,,,10000001,
182,24/05/2024,110000029220,10,182,,10000001,
231,24/05/2024,110000029221,20,,,10000001,
272,24/05/2024,110000029222,20,272,,10000001,
127,24/05/2024,110000029223,10,127,,10000001,
373,24/05/2024,110000029224,10,373,,10000001,
310,24/05/2024,110000029225,50,,,10000001,
146,24/05/2024,110000029226,50,,,10000001,
310,24/05/2024,110000029227,20,310,,10000001,
126,24/05/2024,110000029228,50,126,,10000001,
182,24/05/2024,110000029229,50,182,,10000001,
143,24/05/2024,110000029230,50,,,10000001,
141,24/05/2024,110000029231,10,141,,10000001,
141,24/05/2024,110000029232,10,,,10000001,
433,24/05/2024,110000029233,10,,,10000001,
375,24/05/2024,110000029234,20,,,10000001,
374,24/05/2024,110000029235,20,374,,10000001,
275,24/05/2024,110000029236,50,,,10000001,
143,24/05/2024,110000029237,10,,,10000001,
375,24/05/2024,110000029238,10,375,,10000001,
132,24/05/2024,110000029239,50,132,,10000001,
276,24/05/2024,110000029240,20,,,10000001,
430,24/05/2024,110000029241,50,,,10000001,
374,24/05/2024,110000029242,20,,,10000001,
131,24/05/2024,110000029243,20,,,10000001,
231,24/05/2024,110000029244,10,,,10000001,
285,24/05/2024,110000029245,50,285,,10000001,
185,24/05/2024,110000029246,50,,,10000001,
381,24/05/2024,110000029247,10,381,,10000001,
126,24/05/2024,110000029248,20,,,10000001,
131,24/05/2024,110000029249,10,131,,10000001,
431,24/05/2024,110000029250,50,431,,10000001,
132,24/05/2024,110000029251,10,132,,10000001,
310,24/05/2024,110000029252,50,,,10000001,
132,24/05/2024,110000029253,20,132,,10000001,
431,24/05/2024,110000029254,50,431,,10000001,
141,24/05/2024,110000029255,50,141,,10000001,
369,24/05/2024,110000029256,10,369,,10000001,
127,24/05/2024,110000029257,50,,,10000001,
381,24/05/2024,110000029258,50,381,,10000001,
352,24/05/2024,110000029259,50,,,10000001,
272,24/05/2024,110000029260,20,272,,10000001,
431,24/05/2024,110000029261,50,431,,10000001,
133,24/05/2024,110000029262,20,,,10000001,
127,24/05/2024,110000029263,50,,,10000001,
137,24/05/2024,110000029264,20,137,,10000001,
373,24/05/2024,110000029265,50,,,10000001,
375,24/05/2024,110000029266,20,,,10000001,
310,24/05/2024,110000029267,20,,,10000001,
126,24/05/2024,110000029268,20,126,,10000001,
132,24/05/2024,110000029269,20,132,,10000001,
141,24/05/2024,110000029270,10,,,10000001,
141,24/05/2024,110000029271,50,141,,10000001,
374,24/05/2024,110000029272,20,374,,10000001,
284,24/05/2024,110000029273,20,284,,10000001,
272,24/05/2024,110000029274,50,272,,10000001,
185,24/05/2024,110000029275,50,,,10000001,
131,24/05/2024,110000029276,20,131,,10000001,
182,24/05/2024,110000029277,10,182,,10000001,
143,24/05/2024,110000029278,50,,,10000001,
433,24/05/2024,110000029279,50,,,10000001,
133,24/05/2024,110000029280,20,133,,10000001,
276,24/05/2024,110000029281,10,276,,10000001,
353,24/05/2024,110000029282,50,353,,10000001,
374,24/05/2024,110000029283,50,,,10000001,
146,24/05/2024,110000029284,20,,,10000001,
133,24/05/2024,110000029285,10,,,10000001,
381,24/05/2024,110000029286,10,381,,10000001,
133,24/05/2024,110000029287,10,133,,10000001,
210,24/05/2024,110000029288,50,,,10000001,
182,24/05/2024,110000029289,10,,,10000001,
373,24/05/2024,110000029290,10,373,,10000001,
371,24/05/2024,110000029291,20,,,10000001,
310,24/05/2024,110000029292,50,310,,10000001,
353,24/05/2024,110000029293,20,353,,10000001,
353,24/05/2024,110000029294,10,,,10000001,
375,24/05/2024,110000029295,10,375,,10000001,
132,24/05/2024,110000029296,10,132,,10000001,
369,24/05/2024,110000029297,20,,,10000001,
137,24/05/2024,110000029298,50,,,10000001,
133,24/05/2024,110000029299,50,,,10000001,
371,24/05/2024,110000029300,10,371,,10000001,
433,24/05/2024,110000029301,50,433,,10000001,
127,24/05/2024,110000029302,50,,,10000001,
127,24/05/2024,110000029303,50,,,10000001,
285,24/05/2024,110000029304,10,,,10000001,
132,24/05/2024,110000029305,20,132,,10000001,
131,24/05/2024,110000029306,50,131,,10000001,
375,24/05/2024,110000029307,50,,,10000001,
146,24/05/2024,110000029308,20,146,,10000001,
410,24/05/2024,110000029309,10,,,10000001,
141,24/05/2024,110000029310,50,141,,10000001,
374,24/05/2024,110000029311,20,374,,10000001,
131,24/05/2024,110000029312,50,131,,10000001,
127,24/05/2024,110000029313,50,127,,10000001,
284,24/05/2024,110000029314,20,,,10000001,
136,24/05/2024,110000029315,10,136,,10000001,
146,24/05/2024,110000029316,50,146,,10000001,
374,24/05/2024,110000029317,10,,,10000001,
131,24/05/2024,110000029318,20,,,10000001,
369,24/05/2024,110000029319,50,369,,10000001,
127,24/05/2024,110000029320,20,127,,10000001,
132,24/05/2024,110000029321,20,132,,10000001,
272,24/05/2024,110000029322,20,,,10000001,
182,24/05/2024,110000029323,10,,,10000001,
185,24/05/2024,110000029324,10,,,10000001,
371,24/05/2024,110000029325,50,371,,10000001,
276,24/05/2024,110000029326,10,,,10000001,
141,24/05/2024,110000029327,10,,,10000001,
146,24/05/2024,110000029328,20,146,,10000001,
131,24/05/2024,110000029329,10,,,10000001,
431,24/05/2024,110000029330,50,,,10000001,
136,24/05/2024,110000029331,20,136,,10000001,
373,24/05/2024,110000029332,20,373,,10000001,
371,24/05/2024,110000029333,50,371,,10000001,
375,24/05/2024,110000029334,10,,,10000001,
284,24/05/2024,110000029335,20,,,10000001,
371,24/05/2024,110000029336,10,,,10000001,
182,24/05/2024,110000029337,20,,,10000001,
182,24/05/2024,110000029338,20,,,10000001,
131,24/05/2024,110000029339,10,131,,10000001,
185,24/05/2024,110000029340,10,,,10000001,
182,24/05/2024,110000029341,20,182,,10000001,
133,24/05/2024,110000029342,50,133,,10000001,
132,24/05/2024,110000029343,50,132,,10000001,
430,24/05/2024,110000029344,10,430,,10000001,
182,24/05/2024,110000029345,10,,,10000001,
143,24/05/2024,110000029346,50,,,10000001,
275,24/05/2024,110000029347,20,,,10000001,
141,24/05/2024,110000029348,20,,,10000001,
352,24/05/2024,110000029349,10,,,10000001,
275,24/05/2024,110000029350,10,275,,10000001,
375,24/05/2024,110000029351,20,375,,10000001,
375,24/05/2024,110000029352,20,,,10000001,
353,24/05/2024,110000029353,10,,,10000001,
231,24/05/2024,110000029354,10,,,10000001,
373,24/05/2024,110000029355,10,,,10000001,
133,24/05/2024,110000029356,20,,,10000001,
285,24/05/2024,110000029357,10,285,,10000001,
285,24/05/2024,110000029358,10,285,,10000001,
182,24/05/2024,110000029359,20,,,10000001,
146,24/05/2024,110000029360,10,,,10000001,
381,24/05/2024,110000029361,50,381,,10000001,
373,24/05/2024,110000029362,50,,,10000001,
136,24/05/2024,110000029363,20,136,,10000001,
371,24/05/2024,110000029364,50,,,10000001,
374,24/05/2024,110000029365,10,,,10000001,
231,24/05/2024,110000029366,20,231,,10000001,
433,24/05/2024,110000029367,20,,,10000001,
284,24/05/2024,110000029368,10,284,,10000001,
133,24/05/2024,110000029369,20,133,,10000001,
430,24/05/2024,110000029370,10,,,10000001,
433,24/05/2024,110000029371,20,,,10000001,
185,24/05/2024,110000029372,20,,,10000001,
284,24/05/2024,110000029373,20,,,10000001,
272,24/05/2024,110000029374,10,,,10000001,
285,24/05/2024,110000029375,10,285,,10000001,
431,24/05/2024,110000029376,50,,,10000001,
210,24/05/2024,110000029377,50,210,,10000001,
276,24/05/2024,110000029378,10,276,,10000001,
273,24/05/2024,110000029379,20,273,,10000001,
272,24/05/2024,110000029380,10,272,,10000001,
374,24/05/2024,110000029381,10,374,,10000001,
136,24/05/2024,110000029382,20,,,10000001,
136,24/05/2024,110000029383,10,,,10000001,
374,24/05/2024,110000029384,20,,,10000001,
410,24/05/2024,110000029385,20,410,,10000001,
410,24/05/2024,110000029386,10,,,10000001,
127,24/05/2024,110000029387,20,127,,10000001,
231,24/05/2024,110000029388,10,231,,10000001,
275,24/05/2024,110000029389,20,,,10000001,
353,24/05/2024,110000029390,50,,,10000001,
132,24/05/2024,110000029391,20,,,10000001,
381,24/05/2024,110000029392,10,,,10000001,
284,24/05/2024,110000029393,20,284,,10000001,
275,24/05/2024,110000029394,50,275,,10000001,
284,24/05/2024,110000029395,50,284,,10000001,
127,24/05/2024,110000029396,20,,,10000001,
133,24/05/2024,110000029397,20,133,,10000001,
381,24/05/2024,110000029398,20,381,,10000001,
133,24/05/2024,110000029399,50,133,,10000001,
410,24/05/2024,110000029400,10,410,,10000001,
137,24/05/2024,110000029401,20,,,10000001,
133,24/05/2024,110000029402,20,,,10000001,
132,24/05/2024,110000029403,10,,,10000001,
433,24/05/2024,110000029404,10,,,10000001,
185,24/05/2024,110000029405,10,,,10000001,
132,24/05/2024,110000029406,10,,,10000001,
143,24/05/2024,110000029407,50,143,,10000001,
381,24/05/2024,110000029408,50,,,10000001,
136,24/05/2024,110000029409,20,,,10000001,
137,24/05/2024,110000029410,10,,,10000001,
146,24/05/2024,110000029411,10,,,10000001,
375,24/05/2024,110000029412,20,375,,10000001,
410,24/05/2024,110000029413,50,,,10000001,
273,24/05/2024,110000029414,20,,,10000001,
272,24/05/2024,110000029415,10,,,10000001,
374,24/05/2024,110000029416,50,,,10000001,
141,24/05/2024,110000029417,20,,,10000001,
210,24/05/2024,110000029418,10,210,,10000001,
