*20230331_GV005.csv
ISSUE STORE,ISSUE DATE,VOUCHER NUMBER,VOUCHER AMOUNT,EXPIRY DATE,BATCH NUMBER,REDEEM STORE,ACTION
310,25/04/2024,100000004246,10,,10000001,310,
381,25/04/2024,100000004247,20,,10000001,381,
231,25/04/2024,100000004248,50,,10000001,231,
352,25/04/2024,100000004249,50,,10000001,352,
310,25/04/2024,100000004250,50,,10000001,,
353,25/04/2024,100000004251,50,,10000001,,
369,25/04/2024,100000004252,50,,10000001,,
276,25/04/2024,100000004253,20,,10000001,,
284,25/04/2024,100000004254,50,,10000001,284,
143,25/04/2024,100000004255,20,,10000001,,
133,25/04/2024,100000004256,50,,10000001,,
374,25/04/2024,100000004257,10,,10000001,,
310,25/04/2024,100000004258,20,,10000001,,
133,25/04/2024,100000004259,10,,10000001,,
369,25/04/2024,100000004260,10,,10000001,369,
146,25/04/2024,100000004261,50,,10000001,,
132,25/04/2024,100000004262,10,,10000001,,
374,25/04/2024,100000004263,50,,10000001,,
374,25/04/2024,100000004264,20,,10000001,,
276,25/04/2024,100000004265,50,,10000001,,
185,25/04/2024,100000004266,10,,10000001,,
381,25/04/2024,100000004267,10,,10000001,,
430,25/04/2024,100000004268,20,,10000001,,
374,25/04/2024,100000004269,50,,10000001,,
146,25/04/2024,100000004270,10,,10000001,,
131,25/04/2024,100000004271,50,,10000001,,
182,25/04/2024,100000004272,50,,10000001,,
127,25/04/2024,100000004273,20,,10000001,127,
231,25/04/2024,100000004274,20,,10000001,,
126,25/04/2024,100000004275,10,,10000001,126,
369,25/04/2024,100000004276,20,,10000001,369,
275,25/04/2024,100000004277,10,,10000001,275,
127,25/04/2024,100000004278,20,,10000001,,
352,25/04/2024,100000004279,20,,10000001,,
182,25/04/2024,100000004280,20,,10000001,182,
374,25/04/2024,100000004281,50,,10000001,374,
146,25/04/2024,100000004282,10,,10000001,146,
433,25/04/2024,100000004283,10,,10000001,,
141,25/04/2024,100000004284,50,,10000001,141,
131,25/04/2024,100000004285,50,,10000001,,
273,25/04/2024,100000004286,50,,10000001,,
273,25/04/2024,100000004287,50,,10000001,273,
373,25/04/2024,100000004288,10,,10000001,,
146,25/04/2024,100000004289,50,,10000001,146,
137,25/04/2024,100000004290,20,,10000001,137,
430,25/04/2024,100000004291,50,,10000001,,
231,25/04/2024,100000004292,10,,10000001,,
185,25/04/2024,100000004293,20,,10000001,,
433,25/04/2024,100000004294,10,,10000001,,
132,25/04/2024,100000004295,50,,10000001,,
353,25/04/2024,100000004296,10,,10000001,353,
141,25/04/2024,100000004297,10,,10000001,141,
431,25/04/2024,100000004298,20,,10000001,431,
410,25/04/2024,100000004299,50,,10000001,,
210,25/04/2024,100000004300,10,,10000001,210,
276,25/04/2024,100000004301,20,,10000001,276,
353,25/04/2024,100000004302,10,,10000001,,
369,25/04/2024,100000004303,20,,10000001,369,
136,25/04/2024,100000004304,20,,10000001,,
374,25/04/2024,100000004305,10,,10000001,,
285,25/04/2024,100000004306,50,,10000001,,
185,25/04/2024,100000004307,20,,10000001,,
381,25/04/2024,100000004308,10,,10000001,381,
431,25/04/2024,100000004309,20,,10000001,,
375,25/04/2024,100000004310,20,,10000001,375,
285,25/04/2024,100000004311,20,,10000001,,
373,25/04/2024,100000004312,20,,10000001,,
146,25/04/2024,100000004313,50,,10000001,,
143,25/04/2024,100000004314,10,,10000001,,
369,25/04/2024,100000004315,10,,10000001,,
133,25/04/2024,100000004316,50,,10000001,133,
276,25/04/2024,100000004317,50,,10000001,,
353,25/04/2024,100000004318,20,,10000001,353,
374,25/04/2024,100000004319,20,,10000001,,
210,25/04/2024,100000004320,10,,10000001,210,
381,25/04/2024,100000004321,20,,10000001,381,
273,25/04/2024,100000004322,50,,10000001,,
410,25/04/2024,100000004323,10,,10000001,,
126,25/04/2024,100000004324,50,,10000001,126,
210,25/04/2024,100000004325,20,,10000001,210,
182,25/04/2024,100000004326,10,,10000001,,
410,25/04/2024,100000004327,10,,10000001,410,
310,25/04/2024,100000004328,20,,10000001,310,
374,25/04/2024,100000004329,20,,10000001,374,
141,25/04/2024,100000004330,10,,10000001,,
132,25/04/2024,100000004331,20,,10000001,,
132,25/04/2024,100000004332,50,,10000001,132,
136,25/04/2024,100000004333,20,,10000001,136,
381,25/04/2024,100000004334,50,,10000001,,
273,25/04/2024,100000004335,10,,10000001,,
131,25/04/2024,100000004336,50,,10000001,,
182,25/04/2024,100000004337,50,,10000001,,
275,25/04/2024,100000004338,50,,10000001,275,
284,25/04/2024,100000004339,20,,10000001,,
369,25/04/2024,100000004340,10,,10000001,,
273,25/04/2024,100000004341,20,,10000001,273,
410,25/04/2024,100000004342,10,,10000001,410,
371,25/04/2024,100000004343,50,,10000001,,
371,25/04/2024,100000004344,10,,10000001,,
373,25/04/2024,100000004345,20,,10000001,,
143,25/04/2024,100000004346,10,,10000001,,
182,25/04/2024,100000004347,20,,10000001,182,
310,25/04/2024,100000004348,10,,10000001,,
137,25/04/2024,100000004349,20,,10000001,,
127,25/04/2024,100000004350,20,,10000001,127,
141,25/04/2024,100000004351,20,,10000001,141,
353,25/04/2024,100000004352,50,,10000001,353,
353,25/04/2024,100000004353,20,,10000001,353,
141,25/04/2024,100000004354,20,,10000001,141,
431,25/04/2024,100000004355,50,,10000001,,
285,25/04/2024,100000004356,50,,10000001,,
272,25/04/2024,100000004357,10,,10000001,272,
146,25/04/2024,100000004358,20,,10000001,146,
275,25/04/2024,100000004359,10,,10000001,275,
132,25/04/2024,100000004360,20,,10000001,,
273,25/04/2024,100000004361,20,,10000001,,
126,25/04/2024,100000004362,20,,10000001,,
285,25/04/2024,100000004363,50,,10000001,285,
285,25/04/2024,100000004364,10,,10000001,,
136,25/04/2024,100000004365,10,,10000001,,
272,25/04/2024,100000004366,50,,10000001,,
272,25/04/2024,100000004367,10,,10000001,,
284,25/04/2024,100000004368,10,,10000001,,
210,25/04/2024,100000004369,20,,10000001,210,
310,25/04/2024,100000004370,10,,10000001,,
374,25/04/2024,100000004371,20,,10000001,374,
131,25/04/2024,100000004372,10,,10000001,,
353,25/04/2024,100000004373,50,,10000001,,
369,25/04/2024,100000004374,10,,10000001,,
284,25/04/2024,100000004375,10,,10000001,,
133,25/04/2024,100000004376,20,,10000001,,
182,25/04/2024,100000004377,50,,10000001,,
275,25/04/2024,100000004378,10,,10000001,275,
132,25/04/2024,100000004379,50,,10000001,132,
137,25/04/2024,100000004380,10,,10000001,137,
182,25/04/2024,100000004381,50,,10000001,182,
352,25/04/2024,100000004382,20,,10000001,352,
284,25/04/2024,100000004383,50,,10000001,284,
133,25/04/2024,100000004384,20,,10000001,133,
381,25/04/2024,100000004385,10,,10000001,381,
371,25/04/2024,100000004386,50,,10000001,,
136,25/04/2024,100000004387,50,,10000001,,
143,25/04/2024,100000004388,50,,10000001,143,
136,25/04/2024,100000004389,50,,10000001,136,
276,25/04/2024,100000004390,20,,10000001,,
131,25/04/2024,100000004391,20,,10000001,131,
141,25/04/2024,100000004392,20,,10000001,,
276,25/04/2024,100000004393,10,,10000001,276,
273,25/04/2024,100000004394,10,,10000001,273,
146,25/04/2024,100000004395,10,,10000001,146,
373,25/04/2024,100000004396,20,,10000001,,
131,25/04/2024,100000004397,10,,10000001,,
371,25/04/2024,100000004398,50,,10000001,,
273,25/04/2024,100000004399,20,,10000001,,
132,25/04/2024,100000004400,20,,10000001,132,
210,25/04/2024,100000004401,10,,10000001,210,
352,25/04/2024,100000004402,10,,10000001,,
137,25/04/2024,100000004403,50,,10000001,,
272,25/04/2024,100000004404,20,,10000001,272,
353,25/04/2024,100000004405,10,,10000001,353,
273,25/04/2024,100000004406,20,,10000001,,
132,25/04/2024,100000004407,50,,10000001,,
131,25/04/2024,100000004408,50,,10000001,131,
353,25/04/2024,100000004409,50,,10000001,353,
373,25/04/2024,100000004410,50,,10000001,,
373,25/04/2024,100000004411,10,,10000001,373,
375,25/04/2024,100000004412,50,,10000001,375,
143,25/04/2024,100000004413,50,,10000001,,
272,25/04/2024,100000004414,20,,10000001,,
353,25/04/2024,100000004415,50,,10000001,,
132,25/04/2024,100000004416,10,,10000001,,
126,25/04/2024,100000004417,10,,10000001,,
276,25/04/2024,100000004418,50,,10000001,276,
131,25/04/2024,100000004419,50,,10000001,131,
272,25/04/2024,100000004420,20,,10000001,,
133,25/04/2024,100000004421,20,,10000001,133,
374,25/04/2024,100000004422,20,,10000001,374,
369,25/04/2024,100000004423,10,,10000001,,
136,25/04/2024,100000004424,50,,10000001,,
285,25/04/2024,100000004425,10,,10000001,,
272,25/04/2024,100000004426,10,,10000001,,
381,25/04/2024,100000004427,20,,10000001,,
284,25/04/2024,100000004428,50,,10000001,,
132,25/04/2024,100000004429,50,,10000001,132,
430,25/04/2024,100000004430,10,,10000001,430,
141,25/04/2024,100000004431,20,,10000001,141,
136,25/04/2024,100000004432,10,,10000001,,
132,25/04/2024,100000004433,20,,10000001,132,
285,25/04/2024,100000004434,50,,10000001,,
133,25/04/2024,100000004435,50,,10000001,,
284,25/04/2024,100000004436,10,,10000001,,
275,25/04/2024,100000004437,20,,10000001,,
141,25/04/2024,100000004438,10,,10000001,141,
433,25/04/2024,100000004439,10,,10000001,,
371,25/04/2024,100000004440,50,,10000001,371,
127,25/04/2024,100000004441,50,,10000001,127,
352,25/04/2024,100000004442,50,,10000001,,
126,25/04/2024,100000004443,50,,10000001,126,
131,25/04/2024,100000004444,50,,10000001,,
352,25/04/2024,100000004445,10,,10000001,,
182,25/04/2024,100000004446,50,,10000001,182,
373,25/04/2024,100000004447,10,,10000001,,
272,25/04/2024,100000004448,20,,10000001,272,
431,25/04/2024,100000004449,20,,10000001,,
272,25/04/2024,100000004450,50,,10000001,,
375,25/04/2024,100000004451,10,,10000001,,
374,25/04/2024,100000004452,20,,10000001,,
433,25/04/2024,100000004453,10,,10000001,433,
136,25/04/2024,100000004454,50,,10000001,,
143,25/04/2024,100000004455,20,,10000001,,
185,25/04/2024,100000004456,10,,10000001,,
433,25/04/2024,100000004457,10,,10000001,,
210,25/04/2024,100000004458,50,,10000001,,
433,25/04/2024,100000004459,10,,10000001,,
410,25/04/2024,100000004460,20,,10000001,,
133,25/04/2024,100000004461,10,,10000001,133,
374,25/04/2024,100000004462,20,,10000001,,
374,25/04/2024,100000004463,20,,10000001,,
131,25/04/2024,100000004464,50,,10000001,,
276,25/04/2024,100000004465,20,,10000001,276,
131,25/04/2024,100000004466,20,,10000001,131,
310,25/04/2024,100000004467,10,,10000001,,
141,25/04/2024,100000004468,50,,10000001,,
127,25/04/2024,100000004469,10,,10000001,,
131,25/04/2024,100000004470,50,,10000001,,
272,25/04/2024,100000004471,50,,10000001,272,
310,25/04/2024,100000004472,10,,10000001,,
127,25/04/2024,100000004473,20,,10000001,,
369,25/04/2024,100000004474,10,,10000001,,
143,25/04/2024,100000004475,50,,10000001,143,
131,25/04/2024,100000004476,10,,10000001,131,
133,25/04/2024,100000004477,10,,10000001,,
371,25/04/2024,100000004478,50,,10000001,371,
275,25/04/2024,100000004479,10,,10000001,,
433,25/04/2024,100000004480,10,,10000001,433,
132,25/04/2024,100000004481,20,,10000001,132,
375,25/04/2024,100000004482,10,,10000001,375,
276,25/04/2024,100000004483,20,,10000001,,
182,25/04/2024,100000004484,20,,10000001,182,
137,25/04/2024,100000004485,50,,10000001,137,
127,25/04/2024,100000004486,50,,10000001,,
137,25/04/2024,100000004487,50,,10000001,137,
430,25/04/2024,100000004488,10,,10000001,,
430,25/04/2024,100000004489,50,,10000001,430,
210,25/04/2024,100000004490,20,,10000001,210,
433,25/04/2024,100000004491,50,,10000001,,
284,25/04/2024,100000004492,50,,10000001,284,
210,25/04/2024,100000004493,50,,10000001,210,
136,25/04/2024,100000004494,20,,10000001,136,
272,25/04/2024,100000004495,50,,10000001,,
430,25/04/2024,100000004496,10,,10000001,,
275,25/04/2024,100000004497,20,,10000001,275,
430,25/04/2024,100000004498,50,,10000001,430,
276,25/04/2024,100000004499,50,,10000001,,
353,25/04/2024,100000004500,50,,10000001,,
381,25/04/2024,100000004501,50,,10000001,,
352,25/04/2024,100000004502,50,,10000001,,
374,25/04/2024,100000004503,50,,10000001,374,
146,25/04/2024,100000004504,20,,10000001,146,
126,25/04/2024,100000004505,50,,10000001,126,
146,25/04/2024,100000004506,50,,10000001,146,
375,25/04/2024,100000004507,10,,10000001,,
275,25/04/2024,100000004508,20,,10000001,,
275,25/04/2024,100000004509,20,,10000001,275,
310,25/04/2024,100000004510,50,,10000001,,
132,25/04/2024,100000004511,20,,10000001,132,
375,25/04/2024,100000004512,20,,10000001,,
231,25/04/2024,100000004513,10,,10000001,,
285,25/04/2024,100000004514,20,,10000001,285,
352,25/04/2024,100000004515,20,,10000001,352,
132,25/04/2024,100000004516,20,,10000001,,
410,25/04/2024,100000004517,50,,10000001,410,
353,25/04/2024,100000004518,10,,10000001,353,
126,25/04/2024,100000004519,50,,10000001,126,
272,25/04/2024,100000004520,50,,10000001,,
310,25/04/2024,100000004521,10,,10000001,,
143,25/04/2024,100000004522,10,,10000001,,
276,25/04/2024,100000004523,20,,10000001,276,
275,25/04/2024,100000004524,20,,10000001,,
127,25/04/2024,100000004525,20,,10000001,,
210,25/04/2024,100000004526,50,,10000001,,
137,25/04/2024,100000004527,10,,10000001,137,
136,25/04/2024,100000004528,50,,10000001,136,
136,25/04/2024,100000004529,10,,10000001,136,
133,25/04/2024,100000004530,20,,10000001,133,
431,25/04/2024,100000004531,50,,10000001,,
430,25/04/2024,100000004532,50,,10000001,,
374,25/04/2024,100000004533,50,,10000001,374,
275,25/04/2024,100000004534,50,,10000001,275,
231,25/04/2024,100000004535,50,,10000001,231,
231,25/04/2024,100000004536,20,,10000001,,
126,25/04/2024,100000004537,50,,10000001,126,
185,25/04/2024,100000004538,50,,10000001,185,
273,25/04/2024,100000004539,50,,10000001,273,
353,25/04/2024,100000004540,50,,10000001,,
132,25/04/2024,100000004541,50,,10000001,,
284,25/04/2024,100000004542,10,,10000001,284,
310,25/04/2024,100000004543,10,,10000001,,
310,25/04/2024,100000004544,20,,10000001,310,
272,25/04/2024,100000004545,10,,10000001,272,
375,25/04/2024,100000004546,20,,10000001,,
285,25/04/2024,100000004547,10,,10000001,285,
272,25/04/2024,100000004548,20,,10000001,,
369,25/04/2024,100000004549,10,,10000001,369,
374,25/04/2024,100000004550,50,,10000001,374,
310,25/04/2024,100000004551,20,,10000001,,
231,25/04/2024,100000004552,10,,10000001,231,
143,25/04/2024,100000004553,20,,10000001,,
127,25/04/2024,100000004554,10,,10000001,127,
182,25/04/2024,100000004555,20,,10000001,,
375,25/04/2024,100000004556,20,,10000001,375,
132,25/04/2024,100000004557,20,,10000001,,
127,25/04/2024,100000004558,20,,10000001,,
141,25/04/2024,100000004559,10,,10000001,141,
127,25/04/2024,100000004560,10,,10000001,,
137,25/04/2024,100000004561,10,,10000001,,
430,25/04/2024,100000004562,50,,10000001,,
375,25/04/2024,100000004563,10,,10000001,375,
275,25/04/2024,100000004564,50,,10000001,,
276,25/04/2024,100000004565,50,,10000001,276,
133,25/04/2024,100000004566,50,,10000001,133,
272,25/04/2024,100000004567,50,,10000001,272,
143,25/04/2024,100000004568,50,,10000001,,
369,25/04/2024,100000004569,10,,10000001,369,
381,25/04/2024,100000004570,20,,10000001,381,
369,25/04/2024,100000004571,20,,10000001,,
133,25/04/2024,100000004572,20,,10000001,133,
284,25/04/2024,100000004573,10,,10000001,,
369,25/04/2024,100000004574,10,,10000001,369,
127,25/04/2024,100000004575,10,,10000001,,
127,25/04/2024,100000004576,50,,10000001,,
143,25/04/2024,100000004577,10,,10000001,,
143,25/04/2024,100000004578,10,,10000001,,
284,25/04/2024,100000004579,20,,10000001,,
433,25/04/2024,100000004580,20,,10000001,433,
374,25/04/2024,100000004581,50,,10000001,374,
132,25/04/2024,100000004582,20,,10000001,132,
310,25/04/2024,100000004583,10,,10000001,310,
353,25/04/2024,100000004584,10,,10000001,,
231,25/04/2024,100000004585,20,,10000001,231,
141,25/04/2024,100000004586,10,,10000001,141,
231,25/04/2024,100000004587,20,,10000001,,
352,25/04/2024,100000004588,20,,10000001,,
433,25/04/2024,100000004589,10,,10000001,,
369,25/04/2024,100000004590,50,,10000001,369,
275,25/04/2024,100000004591,50,,10000001,,
132,25/04/2024,100000004592,20,,10000001,,
275,25/04/2024,100000004593,10,,10000001,275,
132,25/04/2024,100000004594,20,,10000001,132,
285,25/04/2024,100000004595,20,,10000001,285,
132,25/04/2024,100000004596,20,,10000001,,
273,25/04/2024,100000004597,10,,10000001,,
433,25/04/2024,100000004598,10,,10000001,433,
136,25/04/2024,100000004599,50,,10000001,,
433,25/04/2024,100000004600,10,,10000001,,
353,25/04/2024,100000004601,10,,10000001,353,
141,25/04/2024,100000004602,50,,10000001,141,
210,25/04/2024,100000004603,10,,10000001,,
352,25/04/2024,100000004604,50,,10000001,,
431,25/04/2024,100000004605,10,,10000001,431,
137,25/04/2024,100000004606,50,,10000001,137,
182,25/04/2024,100000004607,50,,10000001,182,
374,25/04/2024,100000004608,10,,10000001,,
431,25/04/2024,100000004609,20,,10000001,,
433,25/04/2024,100000004610,20,,10000001,433,
275,25/04/2024,100000004611,50,,10000001,,
231,25/04/2024,100000004612,50,,10000001,,
273,25/04/2024,100000004613,50,,10000001,273,
275,25/04/2024,100000004614,10,,10000001,,
410,25/04/2024,100000004615,20,,10000001,410,
352,25/04/2024,100000004616,20,,10000001,352,
373,25/04/2024,100000004617,10,,10000001,,
430,25/04/2024,100000004618,20,,10000001,430,
137,25/04/2024,100000004619,20,,10000001,137,
136,25/04/2024,100000004620,50,,10000001,,
373,25/04/2024,100000004621,10,,10000001,,
273,25/04/2024,100000004622,20,,10000001,,
182,25/04/2024,100000004623,50,,10000001,182,
371,25/04/2024,100000004624,10,,10000001,,
231,25/04/2024,100000004625,20,,10000001,231,
231,25/04/2024,100000004626,20,,10000001,,
126,25/04/2024,100000004627,10,,10000001,,
371,25/04/2024,100000004628,50,,10000001,371,
433,25/04/2024,100000004629,50,,10000001,433,
210,25/04/2024,100000004630,20,,10000001,210,
127,25/04/2024,100000004631,10,,10000001,127,
352,25/04/2024,100000004632,10,,10000001,352,
137,25/04/2024,100000004633,20,,10000001,,
126,25/04/2024,100000004634,20,,10000001,,
131,25/04/2024,100000004635,10,,10000001,,
143,25/04/2024,100000004636,50,,10000001,,
210,25/04/2024,100000004637,50,,10000001,,
210,25/04/2024,100000004638,50,,10000001,,
131,25/04/2024,100000004639,20,,10000001,131,
284,25/04/2024,100000004640,20,,10000001,,
353,25/04/2024,100000004641,20,,10000001,,
132,25/04/2024,100000004642,20,,10000001,132,
210,25/04/2024,100000004643,20,,10000001,210,
284,25/04/2024,100000004644,50,,10000001,284,
353,25/04/2024,100000004645,50,,10000001,,
374,25/04/2024,100000004646,50,,10000001,374,
375,25/04/2024,100000004647,10,,10000001,375,
146,25/04/2024,100000004648,10,,10000001,,
127,25/04/2024,100000004649,10,,10000001,,
375,25/04/2024,100000004650,20,,10000001,,
210,25/04/2024,100000004651,50,,10000001,210,
285,25/04/2024,100000004652,10,,10000001,285,
185,25/04/2024,100000004653,10,,10000001,185,
431,25/04/2024,100000004654,10,,10000001,,
273,25/04/2024,100000004655,10,,10000001,,
185,25/04/2024,100000004656,20,,10000001,,
210,25/04/2024,100000004657,50,,10000001,210,
369,25/04/2024,100000004658,50,,10000001,,
131,25/04/2024,100000004659,20,,10000001,131,
143,25/04/2024,100000004660,20,,10000001,,
310,25/04/2024,100000004661,20,,10000001,310,
275,25/04/2024,100000004662,50,,10000001,275,
374,25/04/2024,100000004663,10,,10000001,,
143,25/04/2024,100000004664,20,,10000001,,
182,25/04/2024,100000004665,20,,10000001,182,
133,25/04/2024,100000004666,10,,10000001,133,
137,25/04/2024,100000004667,10,,10000001,137,
410,25/04/2024,100000004668,10,,10000001,410,
371,25/04/2024,100000004669,20,,10000001,,
136,25/04/2024,100000004670,50,,10000001,,
373,25/04/2024,100000004671,10,,10000001,373,
374,25/04/2024,100000004672,20,,10000001,374,
431,25/04/2024,100000004673,50,,10000001,431,
275,25/04/2024,100000004674,20,,10000001,275,
353,25/04/2024,100000004675,50,,10000001,,
143,25/04/2024,100000004676,50,,10000001,143,
127,25/04/2024,100000004677,10,,10000001,127,
375,25/04/2024,100000004678,20,,10000001,,
284,25/04/2024,100000004679,10,,10000001,,
143,25/04/2024,100000004680,50,,10000001,,
381,25/04/2024,100000004681,10,,10000001,,
431,25/04/2024,100000004682,50,,10000001,,
137,25/04/2024,100000004683,20,,10000001,,
430,25/04/2024,100000004684,10,,10000001,430,
273,25/04/2024,100000004685,50,,10000001,273,
185,25/04/2024,100000004686,50,,10000001,185,
143,25/04/2024,100000004687,50,,10000001,,
133,25/04/2024,100000004688,50,,10000001,133,
275,25/04/2024,100000004689,50,,10000001,275,
136,25/04/2024,100000004690,50,,10000001,136,
137,25/04/2024,100000004691,10,,10000001,,
285,25/04/2024,100000004692,20,,10000001,,
141,25/04/2024,100000004693,20,,10000001,,
146,25/04/2024,100000004694,20,,10000001,146,
210,25/04/2024,100000004695,50,,10000001,210,
210,25/04/2024,100000004696,50,,10000001,,
210,25/04/2024,100000004697,10,,10000001,210,
276,25/04/2024,100000004698,20,,10000001,276,
231,25/04/2024,100000004699,20,,10000001,,
146,25/04/2024,100000004700,50,,10000001,146,
433,25/04/2024,100000004701,50,,10000001,,
433,25/04/2024,100000004702,10,,10000001,433,
273,25/04/2024,100000004703,50,,10000001,,
126,25/04/2024,100000004704,10,,10000001,126,
353,25/04/2024,100000004705,20,,10000001,353,
185,25/04/2024,100000004706,10,,10000001,,
131,25/04/2024,100000004707,20,,10000001,131,
371,25/04/2024,100000004708,10,,10000001,,
352,25/04/2024,100000004709,50,,10000001,,
137,25/04/2024,100000004710,20,,10000001,137,
273,25/04/2024,100000004711,20,,10000001,,
375,25/04/2024,100000004712,20,,10000001,,
275,25/04/2024,100000004713,50,,10000001,275,
146,25/04/2024,100000004714,50,,10000001,,
433,25/04/2024,100000004715,20,,10000001,433,
381,25/04/2024,100000004716,10,,10000001,,
430,25/04/2024,100000004717,10,,10000001,,
137,25/04/2024,100000004718,50,,10000001,137,
182,25/04/2024,100000004719,20,,10000001,,
284,25/04/2024,100000004720,10,,10000001,,
310,25/04/2024,100000004721,10,,10000001,310,
210,25/04/2024,100000004722,20,,10000001,210,
433,25/04/2024,100000004723,20,,10000001,,
143,25/04/2024,100000004724,20,,10000001,,
353,25/04/2024,100000004725,50,,10000001,353,
132,25/04/2024,100000004726,10,,10000001,132,
131,25/04/2024,100000004727,50,,10000001,,
374,25/04/2024,100000004728,50,,10000001,374,
131,25/04/2024,100000004729,10,,10000001,,
431,25/04/2024,100000004730,50,,10000001,,
141,25/04/2024,100000004731,50,,10000001,,
126,25/04/2024,100000004732,10,,10000001,126,
374,25/04/2024,100000004733,20,,10000001,374,
369,25/04/2024,100000004734,10,,10000001,,
127,25/04/2024,100000004735,20,,10000001,,
133,25/04/2024,100000004736,20,,10000001,,
137,25/04/2024,100000004737,20,,10000001,,
310,25/04/2024,100000004738,20,,10000001,,
381,25/04/2024,100000004739,50,,10000001,,
210,25/04/2024,100000004740,50,,10000001,210,
133,25/04/2024,100000004741,50,,10000001,133,
275,25/04/2024,100000004742,20,,10000001,275,
141,25/04/2024,100000004743,10,,10000001,141,
126,25/04/2024,100000004744,50,,10000001,126,
136,25/04/2024,100000004745,20,,10000001,,
371,25/04/2024,100000004746,50,,10000001,371,
143,25/04/2024,100000004747,10,,10000001,,
374,25/04/2024,100000004748,50,,10000001,374,
431,25/04/2024,100000004749,50,,10000001,431,
127,25/04/2024,100000004750,20,,10000001,,
231,25/04/2024,100000004751,10,,10000001,231,
431,25/04/2024,100000004752,10,,10000001,431,
210,25/04/2024,100000004753,50,,10000001,,
133,25/04/2024,100000004754,20,,10000001,133,
371,25/04/2024,100000004755,20,,10000001,,
285,25/04/2024,100000004756,20,,10000001,,
353,25/04/2024,100000004757,20,,10000001,353,
353,25/04/2024,100000004758,10,,10000001,353,
353,25/04/2024,100000004759,10,,10000001,353,
126,25/04/2024,100000004760,20,,10000001,126,
352,25/04/2024,100000004761,50,,10000001,352,
373,25/04/2024,100000004762,50,,10000001,,
146,25/04/2024,100000004763,20,,10000001,146,
141,25/04/2024,100000004764,20,,10000001,141,
132,25/04/2024,100000004765,20,,10000001,132,
136,25/04/2024,100000004766,20,,10000001,,
371,25/04/2024,100000004767,20,,10000001,371,
132,25/04/2024,100000004768,50,,10000001,,
352,25/04/2024,100000004769,10,,10000001,352,
273,25/04/2024,100000004770,50,,10000001,273,
143,25/04/2024,100000004771,20,,10000001,143,
231,25/04/2024,100000004772,20,,10000001,231,
285,25/04/2024,100000004773,20,,10000001,285,
430,25/04/2024,100000004774,50,,10000001,,
137,25/04/2024,100000004775,50,,10000001,,
141,25/04/2024,100000004776,20,,10000001,141,
133,25/04/2024,100000004777,10,,10000001,133,
375,25/04/2024,100000004778,20,,10000001,375,
353,25/04/2024,100000004779,10,,10000001,353,
433,25/04/2024,100000004780,50,,10000001,,
276,25/04/2024,100000004781,10,,10000001,,
374,25/04/2024,100000004782,50,,10000001,374,
231,25/04/2024,100000004783,10,,10000001,,
143,25/04/2024,100000004784,50,,10000001,,
132,25/04/2024,100000004785,10,,10000001,,
275,25/04/2024,100000004786,50,,10000001,275,
182,25/04/2024,100000004787,20,,10000001,182,
375,25/04/2024,100000004788,10,,10000001,,
272,25/04/2024,100000004789,10,,10000001,,
285,25/04/2024,100000004790,50,,10000001,285,
133,25/04/2024,100000004791,20,,10000001,,
430,25/04/2024,100000004792,20,,10000001,430,
185,25/04/2024,100000004793,50,,10000001,,
132,25/04/2024,100000004794,10,,10000001,132,
433,25/04/2024,100000004795,50,,10000001,433,
231,25/04/2024,100000004796,50,,10000001,231,
284,25/04/2024,100000004797,20,,10000001,284,
185,25/04/2024,100000004798,10,,10000001,,
275,25/04/2024,100000004799,20,,10000001,,
127,25/04/2024,100000004800,50,,10000001,127,
371,25/04/2024,100000004801,50,,10000001,,
381,25/04/2024,100000004802,50,,10000001,381,
369,25/04/2024,100000004803,50,,10000001,,
272,25/04/2024,100000004804,20,,10000001,,
136,25/04/2024,100000004805,20,,10000001,,
126,25/04/2024,100000004806,50,,10000001,126,
371,25/04/2024,100000004807,10,,10000001,371,
131,25/04/2024,100000004808,10,,10000001,131,
210,25/04/2024,100000004809,20,,10000001,210,
353,25/04/2024,100000004810,50,,10000001,353,
430,25/04/2024,100000004811,50,,10000001,,
126,25/04/2024,100000004812,10,,10000001,126,
431,25/04/2024,100000004813,20,,10000001,,
143,25/04/2024,100000004814,10,,10000001,,
310,25/04/2024,100000004815,20,,10000001,,
373,25/04/2024,100000004816,50,,10000001,,
430,25/04/2024,100000004817,20,,10000001,,
141,25/04/2024,100000004818,20,,10000001,141,
136,25/04/2024,100000004819,50,,10000001,,
369,25/04/2024,100000004820,20,,10000001,369,
353,25/04/2024,100000004821,50,,10000001,353,
353,25/04/2024,100000004822,50,,10000001,353,
131,25/04/2024,100000004823,50,,10000001,,
373,25/04/2024,100000004824,10,,10000001,,
430,25/04/2024,100000004825,10,,10000001,,
310,25/04/2024,100000004826,50,,10000001,310,
136,25/04/2024,100000004827,10,,10000001,136,
371,25/04/2024,100000004828,10,,10000001,371,
430,25/04/2024,100000004829,50,,10000001,430,
133,25/04/2024,100000004830,20,,10000001,,
276,25/04/2024,100000004831,20,,10000001,,
210,25/04/2024,100000004832,50,,10000001,,
276,25/04/2024,100000004833,50,,10000001,,
127,25/04/2024,100000004834,20,,10000001,127,
275,25/04/2024,100000004835,20,,10000001,275,
210,25/04/2024,100000004836,20,,10000001,,
275,25/04/2024,100000004837,50,,10000001,,
