*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
284,24/05/2024,110000014176,20,284,,10000001,
284,24/05/2024,110000014177,20,284,,10000001,
182,24/05/2024,110000014178,10,,,10000001,
231,24/05/2024,110000014179,20,231,,10000001,
132,24/05/2024,110000014180,50,132,,10000001,
431,24/05/2024,110000014181,50,,,10000001,
132,24/05/2024,110000014182,50,,,10000001,
276,24/05/2024,110000014183,50,,,10000001,
371,24/05/2024,110000014184,50,371,,10000001,
381,24/05/2024,110000014185,10,381,,10000001,
185,24/05/2024,110000014186,10,,,10000001,
231,24/05/2024,110000014187,50,231,,10000001,
285,24/05/2024,110000014188,50,285,,10000001,
133,24/05/2024,110000014189,20,,,10000001,
431,24/05/2024,110000014190,20,,,10000001,
272,24/05/2024,110000014191,50,,,10000001,
352,24/05/2024,110000014192,10,352,,10000001,
133,24/05/2024,110000014193,10,133,,10000001,
373,24/05/2024,110000014194,50,,,10000001,
375,24/05/2024,110000014195,10,,,10000001,
375,24/05/2024,110000014196,20,,,10000001,
310,24/05/2024,110000014197,10,310,,10000001,
373,24/05/2024,110000014198,10,373,,10000001,
136,24/05/2024,110000014199,20,136,,10000001,
352,24/05/2024,110000014200,20,,,10000001,
137,24/05/2024,110000014201,50,,,10000001,
133,24/05/2024,110000014202,10,133,,10000001,
146,24/05/2024,110000014203,20,146,,10000001,
284,24/05/2024,110000014204,20,,,10000001,
210,24/05/2024,110000014205,50,,,10000001,
136,24/05/2024,110000014206,20,,,10000001,
285,24/05/2024,110000014207,20,285,,10000001,
132,24/05/2024,110000014208,10,132,,10000001,
381,24/05/2024,110000014209,20,,,10000001,
374,24/05/2024,110000014210,50,,,10000001,
275,24/05/2024,110000014211,50,,,10000001,
410,24/05/2024,110000014212,10,410,,10000001,
375,24/05/2024,110000014213,20,375,,10000001,
433,24/05/2024,110000014214,50,,,10000001,
133,24/05/2024,110000014215,50,,,10000001,
126,24/05/2024,110000014216,20,,,10000001,
272,24/05/2024,110000014217,10,,,10000001,
431,24/05/2024,110000014218,10,431,,10000001,
373,24/05/2024,110000014219,50,373,,10000001,
133,24/05/2024,110000014220,10,,,10000001,
136,24/05/2024,110000014221,10,,,10000001,
137,24/05/2024,110000014222,20,,,10000001,
132,24/05/2024,110000014223,20,,,10000001,
410,24/05/2024,110000014224,50,,,10000001,
375,24/05/2024,110000014225,20,375,,10000001,
273,24/05/2024,110000014226,20,,,10000001,
374,24/05/2024,110000014227,10,,,10000001,
375,24/05/2024,110000014228,10,375,,10000001,
374,24/05/2024,110000014229,10,374,,10000001,
137,24/05/2024,110000014230,20,,,10000001,
310,24/05/2024,110000014231,50,,,10000001,
136,24/05/2024,110000014232,10,136,,10000001,
132,24/05/2024,110000014233,20,132,,10000001,
210,24/05/2024,110000014234,10,210,,10000001,
285,24/05/2024,110000014235,50,,,10000001,
373,24/05/2024,110000014236,10,,,10000001,
182,24/05/2024,110000014237,50,,,10000001,
310,24/05/2024,110000014238,50,310,,10000001,
137,24/05/2024,110000014239,20,137,,10000001,
373,24/05/2024,110000014240,10,,,10000001,
374,24/05/2024,110000014241,50,,,10000001,
133,24/05/2024,110000014242,20,,,10000001,
375,24/05/2024,110000014243,50,,,10000001,
381,24/05/2024,110000014244,50,,,10000001,
371,24/05/2024,110000014245,10,371,,10000001,
132,24/05/2024,110000014246,20,,,10000001,
131,24/05/2024,110000014247,10,,,10000001,
141,24/05/2024,110000014248,50,,,10000001,
143,24/05/2024,110000014249,50,143,,10000001,
132,24/05/2024,110000014250,20,132,,10000001,
131,24/05/2024,110000014251,50,131,,10000001,
430,24/05/2024,110000014252,20,,,10000001,
143,24/05/2024,110000014253,10,143,,10000001,
136,24/05/2024,110000014254,20,136,,10000001,
126,24/05/2024,110000014255,20,126,,10000001,
275,24/05/2024,110000014256,50,,,10000001,
284,24/05/2024,110000014257,20,284,,10000001,
431,24/05/2024,110000014258,20,,,10000001,
210,24/05/2024,110000014259,50,,,10000001,
131,24/05/2024,110000014260,10,131,,10000001,
131,24/05/2024,110000014261,20,131,,10000001,
276,24/05/2024,110000014262,50,,,10000001,
137,24/05/2024,110000014263,20,137,,10000001,
310,24/05/2024,110000014264,20,,,10000001,
143,24/05/2024,110000014265,50,143,,10000001,
284,24/05/2024,110000014266,50,,,10000001,
131,24/05/2024,110000014267,50,,,10000001,
137,24/05/2024,110000014268,50,,,10000001,
272,24/05/2024,110000014269,10,,,10000001,
284,24/05/2024,110000014270,10,284,,10000001,
285,24/05/2024,110000014271,50,,,10000001,
310,24/05/2024,110000014272,20,310,,10000001,
353,24/05/2024,110000014273,10,,,10000001,
231,24/05/2024,110000014274,10,,,10000001,
310,24/05/2024,110000014275,50,,,10000001,
146,24/05/2024,110000014276,20,,,10000001,
141,24/05/2024,110000014277,10,,,10000001,
132,24/05/2024,110000014278,10,,,10000001,
143,24/05/2024,110000014279,20,,,10000001,
433,24/05/2024,110000014280,10,433,,10000001,
133,24/05/2024,110000014281,10,,,10000001,
353,24/05/2024,110000014282,50,,,10000001,
143,24/05/2024,110000014283,50,,,10000001,
374,24/05/2024,110000014284,10,,,10000001,
373,24/05/2024,110000014285,20,373,,10000001,
182,24/05/2024,110000014286,50,,,10000001,
381,24/05/2024,110000014287,10,381,,10000001,
433,24/05/2024,110000014288,20,,,10000001,
141,24/05/2024,110000014289,10,,,10000001,
430,24/05/2024,110000014290,50,,,10000001,
285,24/05/2024,110000014291,50,,,10000001,
143,24/05/2024,110000014292,10,143,,10000001,
373,24/05/2024,110000014293,50,,,10000001,
410,24/05/2024,110000014294,10,410,,10000001,
433,24/05/2024,110000014295,10,,,10000001,
132,24/05/2024,110000014296,50,,,10000001,
131,24/05/2024,110000014297,10,131,,10000001,
136,24/05/2024,110000014298,20,,,10000001,
131,24/05/2024,110000014299,10,,,10000001,
276,24/05/2024,110000014300,10,,,10000001,
126,24/05/2024,110000014301,10,126,,10000001,
137,24/05/2024,110000014302,50,,,10000001,
182,24/05/2024,110000014303,20,182,,10000001,
375,24/05/2024,110000014304,20,,,10000001,
373,24/05/2024,110000014305,50,373,,10000001,
369,24/05/2024,110000014306,50,,,10000001,
371,24/05/2024,110000014307,10,,,10000001,
131,24/05/2024,110000014308,20,,,10000001,
126,24/05/2024,110000014309,20,126,,10000001,
126,24/05/2024,110000014310,10,,,10000001,
374,24/05/2024,110000014311,20,,,10000001,
141,24/05/2024,110000014312,20,,,10000001,
231,24/05/2024,110000014313,20,,,10000001,
272,24/05/2024,110000014314,50,,,10000001,
381,24/05/2024,110000014315,50,381,,10000001,
374,24/05/2024,110000014316,10,,,10000001,
375,24/05/2024,110000014317,10,375,,10000001,
136,24/05/2024,110000014318,10,,,10000001,
136,24/05/2024,110000014319,10,,,10000001,
185,24/05/2024,110000014320,20,,,10000001,
410,24/05/2024,110000014321,20,,,10000001,
272,24/05/2024,110000014322,20,,,10000001,
136,24/05/2024,110000014323,10,136,,10000001,
141,24/05/2024,110000014324,20,,,10000001,
410,24/05/2024,110000014325,20,,,10000001,
133,24/05/2024,110000014326,50,,,10000001,
146,24/05/2024,110000014327,20,,,10000001,
353,24/05/2024,110000014328,20,353,,10000001,
210,24/05/2024,110000014329,10,210,,10000001,
352,24/05/2024,110000014330,20,352,,10000001,
133,24/05/2024,110000014331,20,133,,10000001,
273,24/05/2024,110000014332,20,273,,10000001,
285,24/05/2024,110000014333,10,285,,10000001,
136,24/05/2024,110000014334,10,,,10000001,
126,24/05/2024,110000014335,20,126,,10000001,
231,24/05/2024,110000014336,20,,,10000001,
126,24/05/2024,110000014337,20,126,,10000001,
143,24/05/2024,110000014338,20,143,,10000001,
143,24/05/2024,110000014339,20,,,10000001,
352,24/05/2024,110000014340,20,,,10000001,
373,24/05/2024,110000014341,50,,,10000001,
431,24/05/2024,110000014342,50,,,10000001,
352,24/05/2024,110000014343,20,,,10000001,
126,24/05/2024,110000014344,50,126,,10000001,
381,24/05/2024,110000014345,50,,,10000001,
276,24/05/2024,110000014346,10,276,,10000001,
375,24/05/2024,110000014347,20,375,,10000001,
375,24/05/2024,110000014348,50,,,10000001,
369,24/05/2024,110000014349,10,,,10000001,
310,24/05/2024,110000014350,10,310,,10000001,
369,24/05/2024,110000014351,50,369,,10000001,
353,24/05/2024,110000014352,10,,,10000001,
375,24/05/2024,110000014353,10,,,10000001,
272,24/05/2024,110000014354,50,,,10000001,
371,24/05/2024,110000014355,20,371,,10000001,
310,24/05/2024,110000014356,20,,,10000001,
132,24/05/2024,110000014357,10,132,,10000001,
284,24/05/2024,110000014358,50,,,10000001,
285,24/05/2024,110000014359,20,285,,10000001,
126,24/05/2024,110000014360,10,126,,10000001,
126,24/05/2024,110000014361,10,,,10000001,
433,24/05/2024,110000014362,20,,,10000001,
231,24/05/2024,110000014363,20,,,10000001,
410,24/05/2024,110000014364,10,410,,10000001,
430,24/05/2024,110000014365,50,430,,10000001,
131,24/05/2024,110000014366,20,,,10000001,
431,24/05/2024,110000014367,20,,,10000001,
231,24/05/2024,110000014368,50,231,,10000001,
275,24/05/2024,110000014369,10,,,10000001,
310,24/05/2024,110000014370,20,,,10000001,
210,24/05/2024,110000014371,20,,,10000001,
137,24/05/2024,110000014372,50,,,10000001,
182,24/05/2024,110000014373,20,182,,10000001,
310,24/05/2024,110000014374,10,310,,10000001,
141,24/05/2024,110000014375,20,141,,10000001,
272,24/05/2024,110000014376,50,,,10000001,
132,24/05/2024,110000014377,20,132,,10000001,
146,24/05/2024,110000014378,50,146,,10000001,
353,24/05/2024,110000014379,50,353,,10000001,
369,24/05/2024,110000014380,10,,,10000001,
369,24/05/2024,110000014381,50,369,,10000001,
185,24/05/2024,110000014382,10,185,,10000001,
272,24/05/2024,110000014383,20,,,10000001,
273,24/05/2024,110000014384,50,273,,10000001,
273,24/05/2024,110000014385,10,,,10000001,
275,24/05/2024,110000014386,50,,,10000001,
182,24/05/2024,110000014387,20,,,10000001,
136,24/05/2024,110000014388,50,136,,10000001,
284,24/05/2024,110000014389,20,,,10000001,
371,24/05/2024,110000014390,50,371,,10000001,
136,24/05/2024,110000014391,50,,,10000001,
133,24/05/2024,110000014392,50,133,,10000001,
375,24/05/2024,110000014393,20,375,,10000001,
373,24/05/2024,110000014394,50,,,10000001,
231,24/05/2024,110000014395,50,,,10000001,
146,24/05/2024,110000014396,20,146,,10000001,
133,24/05/2024,110000014397,20,133,,10000001,
374,24/05/2024,110000014398,10,374,,10000001,
182,24/05/2024,110000014399,50,,,10000001,
352,24/05/2024,110000014400,50,352,,10000001,
137,24/05/2024,110000014401,10,,,10000001,
141,24/05/2024,110000014402,50,,,10000001,
146,24/05/2024,110000014403,20,146,,10000001,
375,24/05/2024,110000014404,10,,,10000001,
133,24/05/2024,110000014405,10,133,,10000001,
285,24/05/2024,110000014406,50,,,10000001,
273,24/05/2024,110000014407,50,273,,10000001,
137,24/05/2024,110000014408,50,,,10000001,
433,24/05/2024,110000014409,20,,,10000001,
137,24/05/2024,110000014410,10,137,,10000001,
310,24/05/2024,110000014411,10,,,10000001,
285,24/05/2024,110000014412,20,285,,10000001,
371,24/05/2024,110000014413,10,371,,10000001,
141,24/05/2024,110000014414,20,,,10000001,
231,24/05/2024,110000014415,20,,,10000001,
141,24/05/2024,110000014416,20,,,10000001,
133,24/05/2024,110000014417,10,133,,10000001,
375,24/05/2024,110000014418,10,375,,10000001,
374,24/05/2024,110000014419,20,,,10000001,
146,24/05/2024,110000014420,50,146,,10000001,
182,24/05/2024,110000014421,20,182,,10000001,
310,24/05/2024,110000014422,20,,,10000001,
431,24/05/2024,110000014423,50,,,10000001,
273,24/05/2024,110000014424,10,273,,10000001,
141,24/05/2024,110000014425,20,141,,10000001,
369,24/05/2024,110000014426,20,369,,10000001,
131,24/05/2024,110000014427,10,,,10000001,
430,24/05/2024,110000014428,20,,,10000001,
136,24/05/2024,110000014429,50,,,10000001,
381,24/05/2024,110000014430,50,381,,10000001,
369,24/05/2024,110000014431,10,,,10000001,
275,24/05/2024,110000014432,10,,,10000001,
272,24/05/2024,110000014433,10,272,,10000001,
231,24/05/2024,110000014434,10,231,,10000001,
433,24/05/2024,110000014435,50,,,10000001,
146,24/05/2024,110000014436,50,,,10000001,
133,24/05/2024,110000014437,20,133,,10000001,
284,24/05/2024,110000014438,10,,,10000001,
131,24/05/2024,110000014439,10,,,10000001,
132,24/05/2024,110000014440,10,,,10000001,
141,24/05/2024,110000014441,10,141,,10000001,
146,24/05/2024,110000014442,20,146,,10000001,
353,24/05/2024,110000014443,10,,,10000001,
275,24/05/2024,110000014444,50,275,,10000001,
381,24/05/2024,110000014445,10,381,,10000001,
353,24/05/2024,110000014446,20,,,10000001,
352,24/05/2024,110000014447,10,,,10000001,
353,24/05/2024,110000014448,10,353,,10000001,
285,24/05/2024,110000014449,50,,,10000001,
182,24/05/2024,110000014450,20,,,10000001,
431,24/05/2024,110000014451,10,431,,10000001,
431,24/05/2024,110000014452,20,,,10000001,
410,24/05/2024,110000014453,50,,,10000001,
374,24/05/2024,110000014454,50,374,,10000001,
131,24/05/2024,110000014455,20,131,,10000001,
371,24/05/2024,110000014456,20,371,,10000001,
352,24/05/2024,110000014457,20,352,,10000001,
210,24/05/2024,110000014458,50,210,,10000001,
137,24/05/2024,110000014459,10,,,10000001,
273,24/05/2024,110000014460,50,,,10000001,
137,24/05/2024,110000014461,10,137,,10000001,
310,24/05/2024,110000014462,20,310,,10000001,
381,24/05/2024,110000014463,50,381,,10000001,
132,24/05/2024,110000014464,50,,,10000001,
231,24/05/2024,110000014465,50,,,10000001,
273,24/05/2024,110000014466,20,273,,10000001,
146,24/05/2024,110000014467,10,,,10000001,
185,24/05/2024,110000014468,50,185,,10000001,
276,24/05/2024,110000014469,50,276,,10000001,
410,24/05/2024,110000014470,20,410,,10000001,
141,24/05/2024,110000014471,20,141,,10000001,
210,24/05/2024,110000014472,10,,,10000001,
374,24/05/2024,110000014473,20,,,10000001,
433,24/05/2024,110000014474,10,,,10000001,
136,24/05/2024,110000014475,50,,,10000001,
146,24/05/2024,110000014476,50,,,10000001,
272,24/05/2024,110000014477,10,,,10000001,
132,24/05/2024,110000014478,10,132,,10000001,
276,24/05/2024,110000014479,50,276,,10000001,
352,24/05/2024,110000014480,10,352,,10000001,
133,24/05/2024,110000014481,20,133,,10000001,
136,24/05/2024,110000014482,20,136,,10000001,
381,24/05/2024,110000014483,50,381,,10000001,
275,24/05/2024,110000014484,20,,,10000001,
131,24/05/2024,110000014485,10,,,10000001,
133,24/05/2024,110000014486,10,,,10000001,
373,24/05/2024,110000014487,10,,,10000001,
210,24/05/2024,110000014488,50,210,,10000001,
431,24/05/2024,110000014489,10,431,,10000001,
371,24/05/2024,110000014490,20,371,,10000001,
136,24/05/2024,110000014491,20,136,,10000001,
310,24/05/2024,110000014492,50,310,,10000001,
310,24/05/2024,110000014493,10,310,,10000001,
410,24/05/2024,110000014494,20,,,10000001,
310,24/05/2024,110000014495,20,310,,10000001,
132,24/05/2024,110000014496,20,132,,10000001,
133,24/05/2024,110000014497,10,,,10000001,
374,24/05/2024,110000014498,20,374,,10000001,
273,24/05/2024,110000014499,20,,,10000001,
273,24/05/2024,110000014500,10,273,,10000001,
127,24/05/2024,110000014501,50,127,,10000001,
273,24/05/2024,110000014502,20,,,10000001,
131,24/05/2024,110000014503,10,131,,10000001,
146,24/05/2024,110000014504,10,,,10000001,
126,24/05/2024,110000014505,10,126,,10000001,
143,24/05/2024,110000014506,20,143,,10000001,
285,24/05/2024,110000014507,50,285,,10000001,
126,24/05/2024,110000014508,10,,,10000001,
133,24/05/2024,110000014509,50,,,10000001,
272,24/05/2024,110000014510,50,,,10000001,
143,24/05/2024,110000014511,20,,,10000001,
210,24/05/2024,110000014512,20,210,,10000001,
182,24/05/2024,110000014513,50,,,10000001,
371,24/05/2024,110000014514,20,,,10000001,
353,24/05/2024,110000014515,20,,,10000001,
375,24/05/2024,110000014516,20,,,10000001,
353,24/05/2024,110000014517,10,,,10000001,
410,24/05/2024,110000014518,20,410,,10000001,
285,24/05/2024,110000014519,20,,,10000001,
146,24/05/2024,110000014520,20,,,10000001,
127,24/05/2024,110000014521,20,127,,10000001,
210,24/05/2024,110000014522,10,,,10000001,
371,24/05/2024,110000014523,50,,,10000001,
410,24/05/2024,110000014524,10,410,,10000001,
285,24/05/2024,110000014525,20,,,10000001,
131,24/05/2024,110000014526,10,131,,10000001,
374,24/05/2024,110000014527,20,374,,10000001,
127,24/05/2024,110000014528,10,,,10000001,
375,24/05/2024,110000014529,50,375,,10000001,
371,24/05/2024,110000014530,20,,,10000001,
132,24/05/2024,110000014531,50,132,,10000001,
210,24/05/2024,110000014532,20,,,10000001,
231,24/05/2024,110000014533,10,,,10000001,
410,24/05/2024,110000014534,10,410,,10000001,
433,24/05/2024,110000014535,50,,,10000001,
284,24/05/2024,110000014536,20,284,,10000001,
131,24/05/2024,110000014537,50,,,10000001,
210,24/05/2024,110000014538,10,,,10000001,
210,24/05/2024,110000014539,50,,,10000001,
131,24/05/2024,110000014540,10,131,,10000001,
272,24/05/2024,110000014541,20,,,10000001,
127,24/05/2024,110000014542,20,127,,10000001,
272,24/05/2024,110000014543,10,,,10000001,
352,24/05/2024,110000014544,10,,,10000001,
126,24/05/2024,110000014545,20,126,,10000001,
126,24/05/2024,110000014546,50,126,,10000001,
353,24/05/2024,110000014547,20,,,10000001,
353,24/05/2024,110000014548,10,,,10000001,
133,24/05/2024,110000014549,50,,,10000001,
285,24/05/2024,110000014550,50,,,10000001,
371,24/05/2024,110000014551,10,,,10000001,
132,24/05/2024,110000014552,50,132,,10000001,
285,24/05/2024,110000014553,10,,,10000001,
369,24/05/2024,110000014554,20,,,10000001,
146,24/05/2024,110000014555,20,146,,10000001,
275,24/05/2024,110000014556,20,,,10000001,
182,24/05/2024,110000014557,20,,,10000001,
127,24/05/2024,110000014558,20,,,10000001,
143,24/05/2024,110000014559,50,143,,10000001,
276,24/05/2024,110000014560,20,,,10000001,
375,24/05/2024,110000014561,10,375,,10000001,
275,24/05/2024,110000014562,20,275,,10000001,
185,24/05/2024,110000014563,10,185,,10000001,
275,24/05/2024,110000014564,20,275,,10000001,
375,24/05/2024,110000014565,50,,,10000001,
284,24/05/2024,110000014566,10,284,,10000001,
141,24/05/2024,110000014567,50,,,10000001,
126,24/05/2024,110000014568,50,126,,10000001,
285,24/05/2024,110000014569,20,285,,10000001,
375,24/05/2024,110000014570,10,,,10000001,
126,24/05/2024,110000014571,10,126,,10000001,
374,24/05/2024,110000014572,10,374,,10000001,
127,24/05/2024,110000014573,20,,,10000001,
127,24/05/2024,110000014574,50,,,10000001,
431,24/05/2024,110000014575,20,431,,10000001,
375,24/05/2024,110000014576,20,375,,10000001,
375,24/05/2024,110000014577,20,375,,10000001,
371,24/05/2024,110000014578,20,371,,10000001,
132,24/05/2024,110000014579,10,132,,10000001,
210,24/05/2024,110000014580,20,,,10000001,
410,24/05/2024,110000014581,20,410,,10000001,
375,24/05/2024,110000014582,50,,,10000001,
410,24/05/2024,110000014583,50,410,,10000001,
133,24/05/2024,110000014584,50,133,,10000001,
132,24/05/2024,110000014585,20,132,,10000001,
146,24/05/2024,110000014586,20,,,10000001,
146,24/05/2024,110000014587,10,,,10000001,
353,24/05/2024,110000014588,50,,,10000001,
143,24/05/2024,110000014589,50,,,10000001,
375,24/05/2024,110000014590,50,375,,10000001,
373,24/05/2024,110000014591,10,373,,10000001,
352,24/05/2024,110000014592,20,,,10000001,
373,24/05/2024,110000014593,50,373,,10000001,
136,24/05/2024,110000014594,50,,,10000001,
143,24/05/2024,110000014595,50,,,10000001,
433,24/05/2024,110000014596,10,,,10000001,
275,24/05/2024,110000014597,50,275,,10000001,
276,24/05/2024,110000014598,10,,,10000001,
137,24/05/2024,110000014599,10,,,10000001,
182,24/05/2024,110000014600,50,182,,10000001,
272,24/05/2024,110000014601,10,272,,10000001,
136,24/05/2024,110000014602,20,136,,10000001,
430,24/05/2024,110000014603,50,430,,10000001,
127,24/05/2024,110000014604,20,127,,10000001,
310,24/05/2024,110000014605,20,,,10000001,
371,24/05/2024,110000014606,50,,,10000001,
371,24/05/2024,110000014607,50,,,10000001,
371,24/05/2024,110000014608,10,371,,10000001,
137,24/05/2024,110000014609,10,,,10000001,
126,24/05/2024,110000014610,10,126,,10000001,
136,24/05/2024,110000014611,20,,,10000001,
285,24/05/2024,110000014612,10,285,,10000001,
353,24/05/2024,110000014613,50,,,10000001,
352,24/05/2024,110000014614,20,352,,10000001,
272,24/05/2024,110000014615,20,,,10000001,
146,24/05/2024,110000014616,20,,,10000001,
431,24/05/2024,110000014617,50,,,10000001,
352,24/05/2024,110000014618,10,352,,10000001,
371,24/05/2024,110000014619,10,371,,10000001,
133,24/05/2024,110000014620,10,133,,10000001,
369,24/05/2024,110000014621,20,369,,10000001,
137,24/05/2024,110000014622,10,137,,10000001,
182,24/05/2024,110000014623,10,182,,10000001,
273,24/05/2024,110000014624,50,,,10000001,
141,24/05/2024,110000014625,50,,,10000001,
431,24/05/2024,110000014626,20,,,10000001,
146,24/05/2024,110000014627,10,146,,10000001,
141,24/05/2024,110000014628,20,141,,10000001,
146,24/05/2024,110000014629,20,146,,10000001,
131,24/05/2024,110000014630,20,131,,10000001,
275,24/05/2024,110000014631,10,,,10000001,
284,24/05/2024,110000014632,10,,,10000001,
371,24/05/2024,110000014633,20,,,10000001,
373,24/05/2024,110000014634,20,,,10000001,
375,24/05/2024,110000014635,50,,,10000001,
131,24/05/2024,110000014636,10,,,10000001,
273,24/05/2024,110000014637,20,,,10000001,
185,24/05/2024,110000014638,20,185,,10000001,
371,24/05/2024,110000014639,10,,,10000001,
352,24/05/2024,110000014640,50,,,10000001,
137,24/05/2024,110000014641,50,137,,10000001,
141,24/05/2024,110000014642,10,,,10000001,
126,24/05/2024,110000014643,10,,,10000001,
353,24/05/2024,110000014644,10,,,10000001,
136,24/05/2024,110000014645,10,136,,10000001,
353,24/05/2024,110000014646,10,,,10000001,
381,24/05/2024,110000014647,10,,,10000001,
210,24/05/2024,110000014648,10,,,10000001,
352,24/05/2024,110000014649,10,352,,10000001,
126,24/05/2024,110000014650,50,,,10000001,
272,24/05/2024,110000014651,50,,,10000001,
276,24/05/2024,110000014652,10,,,10000001,
137,24/05/2024,110000014653,20,137,,10000001,
143,24/05/2024,110000014654,10,,,10000001,
137,24/05/2024,110000014655,20,,,10000001,
310,24/05/2024,110000014656,20,,,10000001,
273,24/05/2024,110000014657,10,273,,10000001,
133,24/05/2024,110000014658,50,,,10000001,
146,24/05/2024,110000014659,20,146,,10000001,
284,24/05/2024,110000014660,20,284,,10000001,
210,24/05/2024,110000014661,50,210,,10000001,
185,24/05/2024,110000014662,20,185,,10000001,
310,24/05/2024,110000014663,20,,,10000001,
185,24/05/2024,110000014664,50,,,10000001,
136,24/05/2024,110000014665,20,136,,10000001,
132,24/05/2024,110000014666,20,132,,10000001,
137,24/05/2024,110000014667,50,137,,10000001,
433,24/05/2024,110000014668,10,,,10000001,
275,24/05/2024,110000014669,10,275,,10000001,
127,24/05/2024,110000014670,20,,,10000001,
146,24/05/2024,110000014671,50,,,10000001,
231,24/05/2024,110000014672,50,,,10000001,
284,24/05/2024,110000014673,50,,,10000001,
430,24/05/2024,110000014674,50,,,10000001,
231,24/05/2024,110000014675,10,,,10000001,
410,24/05/2024,110000014676,20,410,,10000001,
373,24/05/2024,110000014677,10,373,,10000001,
127,24/05/2024,110000014678,20,,,10000001,
431,24/05/2024,110000014679,20,,,10000001,
127,24/05/2024,110000014680,20,127,,10000001,
131,24/05/2024,110000014681,50,131,,10000001,
185,24/05/2024,110000014682,20,,,10000001,
352,24/05/2024,110000014683,50,,,10000001,
126,24/05/2024,110000014684,10,,,10000001,
143,24/05/2024,110000014685,20,143,,10000001,
431,24/05/2024,110000014686,20,431,,10000001,
133,24/05/2024,110000014687,50,,,10000001,
133,24/05/2024,110000014688,10,,,10000001,
284,24/05/2024,110000014689,50,284,,10000001,
369,24/05/2024,110000014690,10,,,10000001,
126,24/05/2024,110000014691,50,126,,10000001,
285,24/05/2024,110000014692,50,285,,10000001,
310,24/05/2024,110000014693,50,,,10000001,
433,24/05/2024,110000014694,20,433,,10000001,
182,24/05/2024,110000014695,20,182,,10000001,
431,24/05/2024,110000014696,10,431,,10000001,
353,24/05/2024,110000014697,20,353,,10000001,
381,24/05/2024,110000014698,20,381,,10000001,
373,24/05/2024,110000014699,50,373,,10000001,
431,24/05/2024,110000014700,50,,,10000001,
310,24/05/2024,110000014701,50,,,10000001,
185,24/05/2024,110000014702,20,185,,10000001,
185,24/05/2024,110000014703,50,,,10000001,
273,24/05/2024,110000014704,20,,,10000001,
131,24/05/2024,110000014705,10,131,,10000001,
373,24/05/2024,110000014706,10,,,10000001,
137,24/05/2024,110000014707,20,137,,10000001,
369,24/05/2024,110000014708,10,369,,10000001,
284,24/05/2024,110000014709,20,284,,10000001,
431,24/05/2024,110000014710,20,,,10000001,
127,24/05/2024,110000014711,50,,,10000001,
126,24/05/2024,110000014712,10,,,10000001,
374,24/05/2024,110000014713,20,374,,10000001,
276,24/05/2024,110000014714,50,,,10000001,
285,24/05/2024,110000014715,20,,,10000001,
433,24/05/2024,110000014716,50,433,,10000001,
276,24/05/2024,110000014717,50,,,10000001,
273,24/05/2024,110000014718,20,,,10000001,
352,24/05/2024,110000014719,20,352,,10000001,
374,24/05/2024,110000014720,10,,,10000001,
132,24/05/2024,110000014721,10,,,10000001,
431,24/05/2024,110000014722,10,431,,10000001,
133,24/05/2024,110000014723,10,,,10000001,
182,24/05/2024,110000014724,50,182,,10000001,
126,24/05/2024,110000014725,50,126,,10000001,
352,24/05/2024,110000014726,10,,,10000001,
310,24/05/2024,110000014727,20,,,10000001,
143,24/05/2024,110000014728,10,143,,10000001,
284,24/05/2024,110000014729,50,284,,10000001,
369,24/05/2024,110000014730,20,,,10000001,
430,24/05/2024,110000014731,50,,,10000001,
285,24/05/2024,110000014732,20,285,,10000001,
210,24/05/2024,110000014733,10,,,10000001,
373,24/05/2024,110000014734,50,,,10000001,
285,24/05/2024,110000014735,20,285,,10000001,
353,24/05/2024,110000014736,50,353,,10000001,
410,24/05/2024,110000014737,20,,,10000001,
310,24/05/2024,110000014738,10,,,10000001,
410,24/05/2024,110000014739,50,410,,10000001,
210,24/05/2024,110000014740,10,210,,10000001,
284,24/05/2024,110000014741,10,,,10000001,
126,24/05/2024,110000014742,10,126,,10000001,
185,24/05/2024,110000014743,10,185,,10000001,
369,24/05/2024,110000014744,10,,,10000001,
141,24/05/2024,110000014745,50,,,10000001,
353,24/05/2024,110000014746,20,,,10000001,
353,24/05/2024,110000014747,10,,,10000001,
231,24/05/2024,110000014748,10,,,10000001,
381,24/05/2024,110000014749,10,381,,10000001,
275,24/05/2024,110000014750,20,,,10000001,
284,24/05/2024,110000014751,50,284,,10000001,
137,24/05/2024,110000014752,50,,,10000001,
381,24/05/2024,110000014753,20,381,,10000001,
127,24/05/2024,110000014754,10,,,10000001,
137,24/05/2024,110000014755,50,137,,10000001,
375,24/05/2024,110000014756,20,375,,10000001,
127,24/05/2024,110000014757,50,127,,10000001,
375,24/05/2024,110000014758,20,375,,10000001,
371,24/05/2024,110000014759,50,371,,10000001,
381,24/05/2024,110000014760,20,,,10000001,
371,24/05/2024,110000014761,10,371,,10000001,
131,24/05/2024,110000014762,20,,,10000001,
146,24/05/2024,110000014763,20,,,10000001,
284,24/05/2024,110000014764,50,284,,10000001,
410,24/05/2024,110000014765,50,410,,10000001,
185,24/05/2024,110000014766,50,,,10000001,
272,24/05/2024,110000014767,50,,,10000001,
374,24/05/2024,110000014768,50,,,10000001,
